axis,freq,target,model,fold_id,fold_start,fold_end,wape_false,wape_true,delta_true_minus_false,improves_with_weather
workload,weekly,picking_movs_no_atribuibles,model_p50,1,2024-11-18,2025-12-29,1.731647775204286,1.731647775204286,0.0,False
workload,weekly,picking_movs_no_atribuibles,model_p50,2,2024-12-16,2026-01-26,1.464444300449902,1.464444300449902,0.0,False
workload,weekly,picking_movs_no_atribuibles,model_p50,3,2026-01-05,2026-02-23,1.2619012458306702,1.2619012458306702,0.0,False
workload,weekly,picking_movs_no_atribuibles,model_p80,1,2024-11-18,2025-12-29,2.3150372812309925,2.3150372812309925,0.0,False
workload,weekly,picking_movs_no_atribuibles,model_p80,2,2024-12-16,2026-01-26,1.7170752216568004,1.7170752216568004,0.0,False
workload,weekly,picking_movs_no_atribuibles,model_p80,3,2026-01-05,2026-02-23,1.5720264380597126,1.5720264380597126,0.0,False
workload,weekly,skus_distintos,model_p50,1,2024-11-18,2025-12-29,0.3737200361561486,0.3737200361561486,0.0,False
workload,weekly,skus_distintos,model_p50,2,2024-12-16,2026-01-26,0.4641195740903506,0.4641195740903506,0.0,False
workload,weekly,skus_distintos,model_p50,3,2026-01-05,2026-02-23,0.183703575557208,0.183703575557208,0.0,False
workload,weekly,skus_distintos,model_p80,1,2024-11-18,2025-12-29,0.3151156120406413,0.3151156120406413,0.0,False
workload,weekly,skus_distintos,model_p80,2,2024-12-16,2026-01-26,0.58694910958119,0.58694910958119,0.0,False
workload,weekly,skus_distintos,model_p80,3,2026-01-05,2026-02-23,0.2686164975950566,0.2686164975950566,0.0,False
workload,weekly,unidades_movidas,model_p50,1,2024-11-18,2025-12-29,0.293745701256018,0.293745701256018,0.0,False
workload,weekly,unidades_movidas,model_p50,2,2024-12-16,2026-01-26,0.5692523400145345,0.5692523400145345,0.0,False
workload,weekly,unidades_movidas,model_p50,3,2026-01-05,2026-02-23,0.4008344458574958,0.4008344458574958,0.0,False
workload,weekly,unidades_movidas,model_p80,1,2024-11-18,2025-12-29,0.4337401343080838,0.4337401343080838,0.0,False
workload,weekly,unidades_movidas,model_p80,2,2024-12-16,2026-01-26,0.8092168195691469,0.8092168195691469,0.0,False
workload,weekly,unidades_movidas,model_p80,3,2026-01-05,2026-02-23,0.3662066702706148,0.3662066702706148,0.0,False
workload,weekly,workload_atribuible_movs,model_p50,1,2024-11-18,2025-12-29,0.3414587236373052,0.3414587236373052,0.0,False
workload,weekly,workload_atribuible_movs,model_p50,2,2024-12-16,2026-01-26,0.682603507690883,0.682603507690883,0.0,False
workload,weekly,workload_atribuible_movs,model_p50,3,2026-01-05,2026-02-23,0.3989795410589422,0.3989795410589422,0.0,False
workload,weekly,workload_atribuible_movs,model_p80,1,2024-11-18,2025-12-29,0.6982194768921437,0.6982194768921437,0.0,False
workload,weekly,workload_atribuible_movs,model_p80,2,2024-12-16,2026-01-26,1.159859356600652,1.159859356600652,0.0,False
workload,weekly,workload_atribuible_movs,model_p80,3,2026-01-05,2026-02-23,0.6090105267674065,0.6090105267674065,0.0,False
workload,weekly,workload_no_atribuible_movs,model_p50,1,2024-11-18,2025-12-29,0.2050007103710461,0.2050007103710461,0.0,False
workload,weekly,workload_no_atribuible_movs,model_p50,2,2024-12-16,2026-01-26,0.4166866928819506,0.4166866928819506,0.0,False
workload,weekly,workload_no_atribuible_movs,model_p50,3,2026-01-05,2026-02-23,0.1940799785320786,0.1940799785320786,0.0,False
workload,weekly,workload_no_atribuible_movs,model_p80,1,2024-11-18,2025-12-29,0.3305180640475366,0.3305180640475366,0.0,False
workload,weekly,workload_no_atribuible_movs,model_p80,2,2024-12-16,2026-01-26,0.6676021460959122,0.6676021460959122,0.0,False
workload,weekly,workload_no_atribuible_movs,model_p80,3,2026-01-05,2026-02-23,0.2438674751432789,0.2438674751432789,0.0,False
workload_expected_from_service,daily,picking_movs_atribuibles_entrega,expected_picking_p50,0,2022-01-03,2026-03-05,0.6242480823584456,0.6242480823584456,0.0,False
workload_expected_from_service,daily,picking_movs_atribuibles_entrega,expected_picking_p80,0,2022-01-03,2026-03-05,0.5106131868553664,0.5106131868553664,0.0,False
workload_expected_from_service,weekly,picking_movs_atribuibles_entrega,expected_picking_p50,0,2022-01-03,2026-03-02,0.5714824128392334,0.5714824128392334,0.0,False
workload_expected_from_service,weekly,picking_movs_atribuibles_entrega,expected_picking_p80,0,2022-01-03,2026-03-02,0.3698775344643875,0.3698775344643875,0.0,False
