axis,freq,target,model,fold_id,fold_start,fold_end,wape,smape,mase,empirical_coverage_p80,pinball_loss_p50,pinball_loss_p80,wape_peak5,smape_peak5,mase_peak5,coverage_empirical
service,daily,cajas_out,model_p80,2,2024-12-07,2026-01-03,0.26305518846341636,1.7042876064250447,0.07076310408046606,0.9196428571428571,,0.3388891035622681,0.16518378498824202,0.1623835027034732,0.481415664431728,
service,daily,pales_out,naive_t7,2,2024-12-07,2026-01-03,1.3591954022988506,0.33691341147162907,0.3692328713966146,,2.111607142857143,,0.6126126126126126,0.7821877821877822,1.9817318876367984,
service,daily,pales_out,ma7,2,2024-12-07,2026-01-03,1.1867816091954022,0.5530557822071691,0.322395720690913,,1.84375,,0.5398970398970399,0.7228401141463516,1.746505308537052,
service,daily,pales_out,ma28,2,2024-12-07,2026-01-03,1.3899835796387519,1.2547008291931783,0.377596648308347,,2.159438775510204,,0.3601994851994852,0.37223532181272473,1.165204227000733,
service,daily,pales_out,model_p50,2,2024-12-07,2026-01-03,0.22615371780042418,0.056387680484717505,0.06143589542698449,,0.3513459544399447,,0.21361668312580054,0.2236078953633686,0.6910255909949721,
service,daily,pales_out,model_p80,2,2024-12-07,2026-01-03,0.25461218109958816,1.6964943841021232,0.0691667927664791,0.9196428571428571,,0.33140466584289874,0.15392979687684072,0.16370604139830292,0.4979453257211801,
service,daily,peso_facturable_out,naive_t7,2,2024-12-07,2026-01-03,1.3541314178173713,0.28569173260236835,0.308128716262598,,598.1113839285715,,0.7340454409520669,0.8753357261610571,2.0548306505190763,
service,daily,peso_facturable_out,ma7,2,2024-12-07,2026-01-03,1.1882997500057035,0.3905895587588209,0.2703941963731952,,524.8645727040816,,0.5977214893134563,0.7585209203748153,1.6732158095310652,
service,daily,peso_facturable_out,ma28,2,2024-12-07,2026-01-03,1.3725513871550235,0.7597710853970365,0.3123201273996023,,606.2473692602041,,0.430211737178174,0.4071870526052013,1.2043018244486243,
service,daily,peso_facturable_out,model_p50,2,2024-12-07,2026-01-03,0.26275718458127484,0.08588674097264118,0.059789642946399775,,116.05820619714545,,0.16400877521537457,0.20892472566356302,0.45911361812906054,
service,daily,peso_facturable_out,model_p80,2,2024-12-07,2026-01-03,0.35174526117981536,1.7367841031401066,0.08003862428174317,0.9642857142857143,,105.44665126780163,0.25950396240186757,0.2987408997472612,0.7264355394441143,
service,daily,m3_in,naive_t7,2,2024-12-07,2026-01-03,0.8588509769612133,0.2695365191652546,0.16499363410343312,,0.6573660714285714,,0.25085714285714283,0.280940659039131,0.4591062253309338,
service,daily,m3_in,ma7,2,2024-12-07,2026-01-03,0.6668749739615882,0.3981532390417203,0.12811317492571692,,0.5104272959183673,,0.2636734693877551,0.28575648849833524,0.48256202662509473,
service,daily,m3_in,ma28,2,2024-12-07,2026-01-03,0.9302691330250386,0.6928819256300714,0.17871375718186194,,0.7120296556122448,,0.23226122448979594,0.2418508961885951,0.425072903453164,
service,daily,m3_in,model_p50,2,2024-12-07,2026-01-03,0.2767846918030929,0.05600627954937821,0.05317303396029488,,0.21185149736446554,,0.17389100984871336,0.20965649772866982,0.3182466492337068,
service,daily,m3_in,model_p80,2,2024-12-07,2026-01-03,0.47859273000520114,0.1465068396245305,0.0919423228211656,0.9642857142857143,,0.19358670665192568,0.2291206742182853,0.25603315128373955,0.41932522505663383,
service,daily,cajas_in,naive_t7,2,2024-12-07,2026-01-03,0.936,0.27881253477709456,0.21862271508046893,,0.5223214285714286,,0.34146341463414637,0.4536316415015721,0.837119456034616,
service,daily,cajas_in,ma7,2,2024-12-07,2026-01-03,0.7325714285714287,0.3632423510121433,0.1711076439152388,,0.4088010204081633,,0.2961672473867596,0.3288235201866552,0.7260729975810445,
service,daily,cajas_in,ma28,2,2024-12-07,2026-01-03,1.1901428571428572,0.7433100046424214,0.27798318671175004,,0.6641422193877551,,0.20622822299651566,0.21071643329621578,0.5055817122862126,
service,daily,cajas_in,model_p50,2,2024-12-07,2026-01-03,0.3249331363142333,0.05260679173315822,0.07589504752204038,,0.18132429481821055,,0.2805524076432946,0.3244093132743275,0.6877922167069871,
service,daily,cajas_in,model_p80,2,2024-12-07,2026-01-03,0.36648524287086603,0.29230407624424765,0.08560042610401047,0.9642857142857143,,0.12130010564230177,0.20107024769116089,0.22475671927741256,0.492936605089341,
service,daily,pales_in,naive_t7,2,2024-12-07,2026-01-03,1.3905325443786982,0.3129982501261802,0.2361477381669669,,1.0491071428571428,,0.7094017094017094,0.8007148805468133,1.3344859416414132,
service,daily,pales_in,ma7,2,2024-12-07,2026-01-03,0.981403212172443,0.38759682263539347,0.1666671878491481,,0.7404336734693878,,0.4236874236874237,0.46020531462641895,0.797016560670517,
service,daily,pales_in,ma28,2,2024-12-07,2026-01-03,1.2436601859678782,1.0026283801215568,0.21120508193200613,,0.938297193877551,,0.3211233211233211,0.31367947171892746,0.604078834168144,
service,daily,pales_in,model_p50,2,2024-12-07,2026-01-03,0.3765218726060215,0.07194263143726518,0.06394297562163906,,0.28407230567150726,,0.3411310954814789,0.3158717896353787,0.6417163155142395,
service,daily,pales_in,model_p80,2,2024-12-07,2026-01-03,0.5110807661178346,1.7700822923216926,0.08679449282022582,0.9821428571428571,,0.19459435754899163,0.36455470736893786,0.325610074198042,0.6857794751486322,
service,daily,peso_facturable_in,naive_t7,2,2024-12-07,2026-01-03,1.403804907277951,0.30941943920649306,0.23503823242775526,,407.89933035714284,,0.5803696964684476,0.7303267788466353,1.3478178836099708,
service,daily,peso_facturable_in,ma7,2,2024-12-07,2026-01-03,1.1190142205268114,0.4115543835250189,0.18735589474760847,,325.1485650510204,,0.5039752117868072,0.6313425289369659,1.1704036366400985,
service,daily,peso_facturable_in,ma28,2,2024-12-07,2026-01-03,1.464036761784776,0.7830189151912974,0.24512281650759055,,425.4007174744898,,0.3817813869820527,0.4051007892951608,0.8866275826167378,
service,daily,peso_facturable_in,model_p50,2,2024-12-07,2026-01-03,0.3751337368257177,0.06401864245975644,0.06280842157654443,,109.00147111060485,,0.3171029819188277,0.37087589285272665,0.7364220988396851,
service,daily,peso_facturable_in,model_p80,2,2024-12-07,2026-01-03,0.5237388692798832,1.7910325877890105,0.08768929176059762,0.9642857142857143,,88.70181099247462,0.16856704380439416,0.16245223154123714,0.3914706050459332,
service,daily,conteo_servicios,naive_t7,3,2026-01-04,2026-01-31,0.7512437810945274,0.4811290315231202,0.2574790779494417,,0.6741071428571429,,0.6,0.832326685660019,1.6233118027011155,
service,daily,conteo_servicios,ma7,3,2026-01-04,2026-01-31,0.7633262260127932,0.664748804550644,0.2616201794869445,,0.6849489795918368,,0.561344537815126,0.7952689969552145,1.518728689361828,
service,daily,conteo_servicios,ma28,3,2026-01-04,2026-01-31,0.8711798152096658,0.6506486474881559,0.29858560056435957,,0.7817283163265305,,0.7760504201680674,1.257163596343083,2.099619677583306,
service,daily,conteo_servicios,model_p50,3,2026-01-04,2026-01-31,0.21696483023505286,0.10455451113323685,0.0743618860378284,,0.1946871914162751,,0.16226022053305547,0.2494610886447741,0.4389982185003248,
service,daily,conteo_servicios,model_p80,3,2026-01-04,2026-01-31,0.2749142046682415,1.38956861296673,0.09422328372562759,0.8660714285714286,,0.19929465874998065,0.18417201491405918,0.23694225999581675,0.49828100922873025,
service,daily,m3_out,naive_t7,3,2026-01-04,2026-01-31,0.7457310233079896,0.23143038605031968,0.16689944357876502,,1.3354910714285713,,0.6332252085264133,0.9515553671217146,1.4231225160645626,
service,daily,m3_out,ma7,3,2026-01-04,2026-01-31,0.7601360374637203,0.3530803352409477,0.17012337925019647,,1.3612882653061222,,0.6060505759300939,0.8469539766888444,1.362049723963313,
service,daily,m3_out,ma28,3,2026-01-04,2026-01-31,0.8261177685582523,0.4682426602008874,0.18489051895854805,,1.4794515306122449,,0.7521680127101813,1.1325103466884927,1.6904368624906772,
service,daily,m3_out,model_p50,3,2026-01-04,2026-01-31,0.21325321969355196,0.08958899943823918,0.047727454800461484,,0.38190414767887665,,0.1071702256247634,0.14901500936916126,0.2408564268836406,
service,daily,m3_out,model_p80,3,2026-01-04,2026-01-31,0.3126363695136074,0.09376799537192684,0.0699700488291959,0.9642857142857143,,0.31199540583942625,0.1770558031629861,0.17665124335234705,0.39791861834987313,
service,daily,cajas_out,naive_t7,3,2026-01-04,2026-01-31,0.7023346303501945,0.2670651315495263,0.1502145331657166,,0.8058035714285714,,0.45110410094637227,0.6062683572711932,0.9520522212829905,
service,daily,cajas_out,ma7,3,2026-01-04,2026-01-31,0.7654252362423568,0.38701762952163626,0.1637082803080267,,0.878188775510204,,0.4493014871563767,0.5822519094820463,0.9482478168023393,
service,daily,cajas_out,ma28,3,2026-01-04,2026-01-31,0.9434408004446915,0.49841115865015223,0.20178204702454494,,1.0824298469387756,,0.733213159080667,1.1319842320955595,1.5474415225049205,
service,daily,cajas_out,model_p50,3,2026-01-04,2026-01-31,0.24580468931927307,0.07548940022199258,0.052572427814969104,,0.28201698729934455,,0.18737667649671225,0.21382610848201997,0.3954572363697636,
service,daily,cajas_out,model_p80,3,2026-01-04,2026-01-31,0.5237102518402643,1.7051087339642332,0.11201055393646145,0.9821428571428571,,0.26275397885990753,0.28412194842862304,0.23770790420603422,0.5996374928741316,
service,daily,pales_out,naive_t7,3,2026-01-04,2026-01-31,1.0033783783783783,0.3047888973652583,0.23420684478169432,,1.3258928571428572,,1.0161290322580645,1.1202089063401923,2.7820934289219448,
service,daily,pales_out,ma7,3,2026-01-04,2026-01-31,0.9401544401544402,0.5304580380420726,0.2194492225275327,,1.2423469387755102,,0.6466973886328724,0.8215220106480469,1.770614260886075,
service,daily,pales_out,ma28,3,2026-01-04,2026-01-31,0.9052847490347491,0.7645273772369684,0.21130999956674512,,1.1962691326530612,,0.7828341013824885,1.1419845722601447,2.143347488608233,
service,daily,pales_out,model_p50,3,2026-01-04,2026-01-31,0.23806866845790936,0.08358840442845428,0.05556957662474155,,0.31459074046223734,,0.19832396923340015,0.24301819317091292,0.5429977828463738,
service,daily,pales_out,model_p80,3,2026-01-04,2026-01-31,0.2836018373557708,1.6673079921725527,0.06619785011585977,0.9553571428571429,,0.2689001718755482,0.16917231308059957,0.2172206274779341,0.4631824951710769,
service,daily,peso_facturable_out,naive_t7,3,2026-01-04,2026-01-31,1.2386358976090937,0.29833547143679295,0.23886941434602085,,458.4379464285715,,0.8225967731295505,1.4521583123416344,2.057485937871538,
service,daily,peso_facturable_out,ma7,3,2026-01-04,2026-01-31,1.0706112927477416,0.3975431862200498,0.20646607528857377,,396.24948979591835,,0.7591592419746118,1.1300713214361287,1.8988154536827822,
service,daily,peso_facturable_out,ma28,3,2026-01-04,2026-01-31,1.0418373710197082,0.37955113112327027,0.20091705975876334,,385.599824617347,,0.764177760098168,1.0960424227235896,1.9113678132415086,
service,daily,peso_facturable_out,model_p50,3,2026-01-04,2026-01-31,0.4662336066180924,0.12564826960813114,0.08991257945637565,,172.56013456945647,,0.447291524654474,0.47960980522574115,1.1187693073539002,
service,daily,peso_facturable_out,model_p80,3,2026-01-04,2026-01-31,0.587078359496083,1.6946134124553198,0.1132173418990553,0.9375,,154.78927280001116,0.5021416804333165,0.38335073648811835,1.2559609763361206,
service,daily,m3_in,naive_t7,3,2026-01-04,2026-01-31,1.0324666576855717,0.26283249597004943,0.8707542080760455,,3.421428571428571,,0.8946933377417756,1.534676784643419,9.838250050328934,
service,daily,m3_in,ma7,3,2026-01-04,2026-01-31,1.007736571659514,0.32514345955755564,0.849897528285975,,3.339477040816327,,0.8910327562997428,1.2515720959215553,9.79799746987806,
service,daily,m3_in,ma28,3,2026-01-04,2026-01-31,0.8490767113796885,0.3690352507934251,0.7160881311853385,,2.8137037627551016,,0.8452459674562501,1.1700759167783812,9.294515596657826,
service,daily,m3_in,model_p50,3,2026-01-04,2026-01-31,0.7975251684623786,0.17299978638475816,0.6726109664808771,,2.642870234596534,,0.8643666828743543,1.3804765646236434,9.50477130270711,
service,daily,m3_in,model_p80,3,2026-01-04,2026-01-31,0.9336134136336409,0.5250941017423915,0.7873840792690376,0.9375,,3.7336908776616062,0.7702902157658278,1.059666360112683,8.470285218792224,
service,daily,cajas_in,naive_t7,3,2026-01-04,2026-01-31,0.47941176470588237,0.19237635849533552,0.15414485350862311,,0.3638392857142857,,0.28804347826086957,0.37532512160084724,0.8019315078240024,
service,daily,cajas_in,ma7,3,2026-01-04,2026-01-31,0.65,0.26562523392723864,0.20899394248715158,,0.49330357142857145,,0.45885093167701857,0.6095166506784516,1.2774704073422787,
service,daily,cajas_in,ma28,3,2026-01-04,2026-01-31,0.8490546218487396,0.2988341532071973,0.27299580431862414,,0.6443718112244898,,0.717391304347826,1.1213680231862937,1.9972633779767608,
service,daily,cajas_in,model_p50,3,2026-01-04,2026-01-31,0.3396105227529056,0.13940918678135553,0.10919468009269574,,0.257740128874973,,0.2439762554764366,0.23979421639153178,0.6792455347670754,
service,daily,cajas_in,model_p80,3,2026-01-04,2026-01-31,0.43207623122512656,0.14934148294566327,0.13892510002881434,0.9553571428571429,,0.1907837361174951,0.3111563856984629,0.26119073009556254,0.8662793237285146,
service,daily,pales_in,naive_t7,3,2026-01-04,2026-01-31,0.9626168224299065,0.31649663593059474,0.3150114833848623,,1.3794642857142858,,0.8048780487804879,1.2402257266542982,3.1399202874607632,
service,daily,pales_in,ma7,3,2026-01-04,2026-01-31,0.8538050734312416,0.4980482608826599,0.2794033892158383,,1.2235331632653061,,0.6341463414634146,0.8625490262611448,2.4738765901206015,
service,daily,pales_in,ma28,3,2026-01-04,2026-01-31,0.8970293724966621,0.5249465613053506,0.2935483223289935,,1.2854751275510203,,0.798432055749129,1.2347646385712823,3.114773739704043,
service,daily,pales_in,model_p50,3,2026-01-04,2026-01-31,0.38972679846179115,0.113975774840498,0.127536122408895,,0.5584924210099775,,0.42757260666485664,0.48037329437286863,1.6680090904002436,
service,daily,pales_in,model_p80,3,2026-01-04,2026-01-31,0.490720608388937,1.7042533096149814,0.1605858355829608,0.9375,,0.6620124496036972,0.4012297875423282,0.44428849178980623,1.5652427740408135,
service,daily,peso_facturable_in,naive_t7,3,2026-01-04,2026-01-31,1.166027353577527,0.3003709294098493,0.32830337881749694,,561.5473214285714,,0.8460765235769423,1.6190222855943823,2.8787558377099476,
service,daily,peso_facturable_in,ma7,3,2026-01-04,2026-01-31,0.970723583409236,0.41745622945553296,0.2733141991508961,,467.49094387755105,,0.6965604340373984,1.1197548106228832,2.370030794998864,
service,daily,peso_facturable_in,ma28,3,2026-01-04,2026-01-31,0.9750085547798574,0.4273927124587444,0.2745206636260176,,469.554544005102,,0.8328072125190571,1.4207075680140788,2.8336073131902237,
service,daily,peso_facturable_in,model_p50,3,2026-01-04,2026-01-31,0.9394552154137847,0.15315294105749774,0.26451036549166024,,452.4324049509845,,0.39530493536705913,0.4281066272489806,1.3450159159982724,
service,daily,peso_facturable_in,model_p80,3,2026-01-04,2026-01-31,1.3275389935445399,1.7545082916905699,0.373778141443638,0.9821428571428571,,282.37276140394397,0.5674082017579812,0.42057671117287376,1.9305933064655565,
service,daily,conteo_servicios,naive_t7,4,2026-02-01,2026-02-28,0.8042635658914729,0.5780069041905763,0.7139121402710957,,1.8526785714285714,,0.6604477611940298,0.9802545913470283,4.871805256018658,
service,daily,conteo_servicios,ma7,4,2026-02-01,2026-02-28,0.7524916943521593,0.7301703388883684,0.667956350174471,,1.7334183673469385,,0.6220682302771854,0.8869622386436097,4.588697928792391,
service,daily,conteo_servicios,ma28,4,2026-02-01,2026-02-28,0.7497231450719823,0.8928722698155137,0.6654988212922986,,1.7270408163265307,,0.695495735607676,1.0465549524773918,5.1303372944232,
service,daily,conteo_servicios,model_p50,4,2026-02-01,2026-02-28,0.18953602749403864,0.09830694270333137,0.16824344255451373,,0.43660977762019615,,0.20010494306524745,0.2162131957480385,1.4760778530282335,
service,daily,conteo_servicios,model_p80,4,2026-02-01,2026-02-28,0.1497828724184805,1.1993832945349183,0.13295617949036778,0.8571428571428571,,0.22709393358678115,0.10964197185018336,0.10499097384671349,0.8087760548605242,
service,daily,m3_out,naive_t7,4,2026-02-01,2026-02-28,0.7945539774223563,0.26673567960153577,0.5110028876001379,,4.0408035714285715,,0.6907210829524744,1.0650879970241858,3.9737643440580213,
service,daily,m3_out,ma7,4,2026-02-01,2026-02-28,0.758026450103207,0.2778864967123013,0.4875108751411074,,3.855038265306123,,0.611703025457914,0.8713731939212975,3.519168202202285,
service,daily,m3_out,ma28,4,2026-02-01,2026-02-28,0.7686799464777923,0.6691627166112089,0.49436247687634965,,3.909217952806123,,0.679827183980761,1.0218622460038653,3.9110910185001515,
service,daily,m3_out,model_p50,4,2026-02-01,2026-02-28,0.14114993102609558,0.05227080900600337,0.09077800173235362,,0.7178356179745873,,0.12189247736177272,0.11123653375925537,0.7012555317968188,
service,daily,m3_out,model_p80,4,2026-02-01,2026-02-28,0.1896304017688989,0.07941754041845887,0.12195733157745199,0.9553571428571429,,0.4934907258534023,0.17815438743104062,0.15766068520612417,1.0249340435431278,
service,daily,cajas_out,naive_t7,4,2026-02-01,2026-02-28,0.9149203688181056,0.34400803594367835,0.9192456518675292,,4.872767857142857,,0.6906584992343032,1.0336304791512403,7.090080373665085,
service,daily,cajas_out,ma7,4,2026-02-01,2026-02-28,0.8469644353969583,0.5833212837153157,0.8509684569935257,,4.510841836734693,,0.6821264493546271,1.0012331309749698,7.0024930646460986,
service,daily,cajas_out,ma28,4,2026-02-01,2026-02-28,0.8079720991498024,0.7471258045160959,0.8117917846043674,,4.3031728316326525,,0.7577663530956027,1.1854236223557344,7.7789882465259526,
service,daily,cajas_out,model_p50,4,2026-02-01,2026-02-28,0.3439473628294311,0.07433574778900977,0.3455733728616068,,1.8318268029263898,,0.4319230501630983,0.5331628606624094,4.433984587592899,
service,daily,cajas_out,model_p80,4,2026-02-01,2026-02-28,0.2103301352175845,1.5815937036902468,0.21132447024350026,0.8660714285714286,,1.5173203066354763,0.23800244661811742,0.2643591756470726,2.4432573804885926,
service,daily,pales_out,naive_t7,4,2026-02-01,2026-02-28,0.7847882454624028,0.34206307818423276,0.36211860254034217,,2.0267857142857144,,0.6273062730627307,0.9560597464520161,2.5311080001351374,
service,daily,pales_out,ma7,4,2026-02-01,2026-02-28,0.7694777132979379,0.5671859935805322,0.3550539853730981,,1.9872448979591832,,0.6183447548761202,0.9034153030299147,2.4949493144189208,
service,daily,pales_out,ma28,4,2026-02-01,2026-02-28,0.7432399061612543,0.9366996067828476,0.34294728256632934,,1.9194834183673468,,0.6395624670532419,0.9428957418873113,2.5805603203058447,
service,daily,pales_out,model_p50,4,2026-02-01,2026-02-28,0.15491072618966523,0.04548032754320008,0.07147922514213877,,0.4000707816996488,,0.09586126811555835,0.09129247449134674,0.38678909019314966,
service,daily,pales_out,model_p80,4,2026-02-01,2026-02-28,0.3288423366350905,1.5940359207325525,0.1517351057268155,0.9732142857142857,,0.3569334724705432,0.34180435575726964,0.2732397048403043,1.379140902121582,
service,daily,peso_facturable_out,naive_t7,4,2026-02-01,2026-02-28,1.06718612997288,0.37622871337936176,0.29592218327953945,,560.7415178571429,,0.6541947272177919,1.0162664588165524,2.0091304853805374,
service,daily,peso_facturable_out,ma7,4,2026-02-01,2026-02-28,0.8446713925471496,0.5626398625693768,0.23422062526494186,,443.8235331632653,,0.6484142928945682,0.9019672108552728,1.9913779014260322,
service,daily,peso_facturable_out,ma28,4,2026-02-01,2026-02-28,0.8650146415390039,0.7191581464997479,0.23986164559643902,,454.5126753826531,,0.6494218849694183,0.8638915171129983,1.9944723683640624,
service,daily,peso_facturable_out,model_p50,4,2026-02-01,2026-02-28,0.37485993039364596,0.11337335046876736,0.10394566225192875,,196.9661340689442,,0.29433472866609084,0.4437984143933278,0.9039462589131809,
service,daily,peso_facturable_out,model_p80,4,2026-02-01,2026-02-28,0.45626362403901677,1.6372077226826047,0.12651825579863188,0.9464285714285714,,163.18177484646168,0.22660975144416878,0.2698466092574709,0.6959526589999754,
service,daily,m3_in,naive_t7,4,2026-02-01,2026-02-28,2.1128495339547273,0.3049967066851592,0.7148513711485619,,2.833482142857143,,0.7203675344563553,0.7889422773194944,2.4724148888377546,
service,daily,m3_in,ma7,4,2026-02-01,2026-02-28,1.3636342020163592,0.3596007537354993,0.4613654514393626,,1.828730867346939,,0.5930430977904179,0.6366427400438169,2.03541735928735,
service,daily,m3_in,ma28,4,2026-02-01,2026-02-28,1.7689925337645047,0.6891605063472418,0.5985124439723691,,2.3723453443877554,,0.5516626558739881,0.4835840011786637,1.8933931621834683,
service,daily,m3_in,model_p50,4,2026-02-01,2026-02-28,0.4349764486718578,0.1358321820362034,0.1471678440671546,,0.5833344874152949,,0.4323834317885423,0.5014634684576146,1.4840080699188214,
service,daily,m3_in,model_p80,4,2026-02-01,2026-02-28,0.53857178110543,0.47919795769418,0.1822177916590767,0.9285714285714286,,0.5493372127954005,0.29415595661552224,0.28787136324623563,1.0095895941859567,
service,daily,cajas_in,naive_t7,4,2026-02-01,2026-02-28,0.8333333333333334,0.3218055019326691,0.21504357037133426,,0.5022321428571429,,0.44886363636363635,0.5063218066540327,0.7687699032911375,
service,daily,cajas_in,ma7,4,2026-02-01,2026-02-28,0.738095238095238,0.4895437040926737,0.19046716232889602,,0.4448341836734694,,0.4074675324675324,0.4727804240841005,0.6978706897868915,
service,daily,cajas_in,ma28,4,2026-02-01,2026-02-28,0.7763227513227513,0.6239484775388349,0.20033185944593027,,0.4678730867346939,,0.3056006493506494,0.3133052485070843,0.5234030173401687,
service,daily,cajas_in,model_p50,4,2026-02-01,2026-02-28,0.5044491605559192,0.18124217428167794,0.13017425826812073,,0.3040206994421834,,0.37933993990381265,0.40059265732910565,0.6496964897331685,
service,daily,cajas_in,model_p80,4,2026-02-01,2026-02-28,0.6475980011966539,0.21091871082193642,0.16711414361120164,0.9464285714285714,,0.2331905839408017,0.46547349161768153,0.3930811096971352,0.7972176450613964,
service,daily,pales_in,naive_t7,4,2026-02-01,2026-02-28,1.136,0.3919898872938113,0.3649864325374144,,1.5848214285714286,,0.6711229946524064,1.0134125927460635,2.0644866381271214,
service,daily,pales_in,ma7,4,2026-02-01,2026-02-28,0.8564571428571428,0.32757339834187776,0.2751718637258937,,1.1948341836734693,,0.6184110007639418,0.9061841821606992,1.9023357240340408,
service,daily,pales_in,ma28,4,2026-02-01,2026-02-28,0.8442857142857143,1.0725187691477545,0.27126129480585,,1.1778539540816326,,0.5709511077158136,0.7711326155540165,1.756341151019075,
service,daily,pales_in,model_p50,4,2026-02-01,2026-02-28,0.3998288268319499,0.21429587310344278,0.12846135310828616,,0.5577969124329659,,0.44762449162555085,0.5663249773101627,1.3769678422924856,
service,daily,pales_in,model_p80,4,2026-02-01,2026-02-28,0.44410712993489654,1.6626624854521332,0.1426875677987393,0.9107142857142857,,0.6276543459353946,0.4193065008699081,0.4599077619595719,1.2898569639595043,
service,daily,peso_facturable_in,naive_t7,4,2026-02-01,2026-02-28,1.34864787295395,0.45155393039818253,0.3950396929665555,,669.1888392857143,,0.8271267371388695,1.4512017799906145,2.9211799209878384,
service,daily,peso_facturable_in,ma7,4,2026-02-01,2026-02-28,1.07585211721352,0.6174128266293917,0.31513362278217116,,533.8296556122448,,0.7148599931587984,1.0406804726586065,2.5246852321041384,
service,daily,peso_facturable_in,ma28,4,2026-02-01,2026-02-28,1.0032474660029045,0.7584285434616592,0.2938666043873964,,497.80377869897956,,0.6148856227911109,0.7628777830637713,2.171603763184753,
service,daily,peso_facturable_in,model_p50,4,2026-02-01,2026-02-28,0.38339179688967356,0.16633087297138435,0.11230135068352576,,190.23609994676892,,0.17814327726770057,0.20676259231703287,0.6291521495405439,
service,daily,peso_facturable_in,model_p80,4,2026-02-01,2026-02-28,0.523159048980212,1.663889376381487,0.15324132727777998,0.9732142857142857,,111.41653154146024,0.1682345529062264,0.1817897132347938,0.5941573109654227,
workload,daily,conteo_movimientos,naive_t7,1,2024-11-16,2024-12-13,0.31247238992784565,0.7036966693421662,0.7726192924506525,,37.892857142857146,,0.31551362683438156,0.37844146348322505,1.53431559773188,
workload,daily,conteo_movimientos,ma7,1,2024-11-16,2024-12-13,0.6519342827692113,0.88766413716519,1.611972835084029,,79.05867346938774,,0.43725666367175803,0.5559824034013295,2.126341502314708,
workload,daily,conteo_movimientos,ma28,1,2024-11-16,2024-12-13,0.6478690283358226,0.8868061779674649,1.6019210861769275,,78.56568877551021,,0.5034441449535789,0.6689922263676409,2.4482055242404273,
workload,daily,conteo_movimientos,model_p50,1,2024-11-16,2024-12-13,0.017308338568199664,0.3892219714212956,0.04279660132899014,,2.0989451288686416,,0.0009126102167839527,0.0008947411199768367,0.004437944897372361,
workload,daily,conteo_movimientos,model_p80,1,2024-11-16,2024-12-13,0.0514543147420883,0.4922103586841729,0.1272259486950042,1.0,,2.4959017958108682,0.01186610356926816,0.012595765357451036,0.057703839841398964,
workload,daily,unidades_movidas,naive_t7,1,2024-11-16,2024-12-13,0.6199553429935382,0.876198378019396,0.984139337374587,,3604.904571428571,,0.8228971243842234,1.476740920083083,3.472341267581322,
workload,daily,unidades_movidas,ma7,1,2024-11-16,2024-12-13,0.7385254174595443,0.9300128710823568,1.172361724416176,,4294.3635918367345,,0.6964358920403108,1.0727443297501327,2.9387186034535917,
workload,daily,unidades_movidas,ma28,1,2024-11-16,2024-12-13,0.6956662347621363,0.9084940337418834,1.1043255212655192,,4045.146829081633,,0.6437516167097062,0.9493121887534183,2.716409182309402,
workload,daily,unidades_movidas,model_p50,1,2024-11-16,2024-12-13,0.29637455346909847,0.7404365317749465,0.4704755914472501,,1723.3531329804034,,0.46953980794796923,0.6159039771872787,1.9812956001395403,
workload,daily,unidades_movidas,model_p80,1,2024-11-16,2024-12-13,0.3772680204133517,0.7884057910493615,0.5988887809715804,0.8214285714285714,,1552.5906531378405,0.34202008366754916,0.41669214429399337,1.4432064661170618,
workload,daily,skus_distintos,naive_t7,1,2024-11-16,2024-12-13,0.3300224287087472,0.7303837096967486,1.0644298580005718,,18.392857142857142,,0.3136842105263158,0.38545254167240667,2.1557288192128086,
workload,daily,skus_distintos,ma7,1,2024-11-16,2024-12-13,0.6586258982926718,0.910627377202303,2.1242831105090474,,36.70663265306123,,0.5500751879699249,0.7608658299034444,3.780276136471935,
workload,daily,skus_distintos,ma28,1,2024-11-16,2024-12-13,0.6743145511969607,0.941789364337686,2.174884127683762,,37.58099489795918,,0.5685714285714285,0.7947808695371208,3.907387663204041,
workload,daily,skus_distintos,model_p50,1,2024-11-16,2024-12-13,0.2788290137426546,0.5989656806492906,0.899314415283154,,15.539738426621875,,0.43738346345865653,0.5602386156385422,3.0058259408177563,
workload,daily,skus_distintos,model_p80,1,2024-11-16,2024-12-13,0.22804599622724064,0.5764472464948653,0.735522638056772,0.5,,18.493101660010193,0.3662974453631783,0.4487652824054304,2.517302219479064,
workload,daily,workload_atribuible_movs,naive_t7,1,2024-11-16,2024-12-13,0.3998298596341982,0.3409986055750468,0.8204877950616787,,16.785714285714285,,0.34594594594594597,0.41545707968855133,1.564163966755881,
workload,daily,workload_atribuible_movs,ma7,1,2024-11-16,2024-12-13,0.6968463267910311,0.896343936448023,1.429993014250354,,29.255102040816322,,0.4548262548262548,0.5790038314176246,2.056456643792888,
workload,daily,workload_atribuible_movs,ma28,1,2024-11-16,2024-12-13,0.6996718721516679,0.8974640746610334,1.4357912942610485,,29.373724489795915,,0.5044401544401544,0.6634108982507501,2.280781498400177,
workload,daily,workload_atribuible_movs,model_p50,1,2024-11-16,2024-12-13,0.0879335913286424,0.7149433023047986,0.1804478498106687,,3.6916405931006833,,0.016032057823186223,0.018075725093941702,0.07248753007180163,
