date,axis,tipo_servicio,dow,week_iso,month,year,day,week_of_month,fin_de_mes,is_weekend,is_holiday,is_pre_holiday_1,is_pre_holiday_2,is_post_holiday_1,is_post_holiday_2,is_puente,dias_desde_holiday,dias_hasta_holiday,easter_week_rel,is_semana_santa,post_semana_santa,easter_day_of_year,temp_media_weighted,precip_weighted,viento_weighted,temp_media_weighted_roll3,temp_media_weighted_roll7,precip_weighted_roll3,precip_weighted_roll7,viento_weighted_roll3,viento_weighted_roll7,weather_source,weather_fallback,conteo_servicios_p50,conteo_servicios_p80,m3_out_p50,m3_out_p80,cajas_out_p50,cajas_out_p80,pales_out_p50,pales_out_p80,peso_facturable_out_p50,peso_facturable_out_p80,m3_in_p50,m3_in_p80,cajas_in_p50,cajas_in_p80,pales_in_p50,pales_in_p80,peso_facturable_in_p50,peso_facturable_in_p80,freq,conteo_movimientos_p50,conteo_movimientos_p80,unidades_movidas_p50,unidades_movidas_p80,skus_distintos_p50,skus_distintos_p80,workload_atribuible_movs_p50,workload_atribuible_movs_p80,workload_no_atribuible_movs_p50,workload_no_atribuible_movs_p80,picking_movs_p50,picking_movs_p80,picking_movs_atribuibles_p50,picking_movs_atribuibles_p80,picking_movs_atribuibles_entrega_p50,picking_movs_atribuibles_entrega_p80,picking_movs_no_atribuibles_p50,picking_movs_no_atribuibles_p80,picking_movs_esperados_desde_servicio_p50,picking_movs_esperados_desde_servicio_p80,inbound_recepcion_pales_esperados_p50,inbound_recepcion_pales_esperados_p80,inbound_recepcion_cr_esperados_p50,inbound_recepcion_cr_esperados_p80,inbound_ubicacion_cajas_esperados_p50,inbound_ubicacion_cajas_esperados_p80,inbound_ubicacion_ep_esperados_p50,inbound_ubicacion_ep_esperados_p80,inbound_m3_esperados_p50,inbound_m3_esperados_p80,ratio_method,inbound_method,workload_expected_movs_p50,workload_expected_movs_p80,movimientos_esperados_desde_servicio_p50,movimientos_esperados_desde_servicio_p80
2026-04-04,service,mixto,5.0,14.0,4.0,2026.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,27.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,2.8246149939381997,2.8246149939381997,3.0,4.0,2.0,5.0,1078.7670932687388,3416.9964628054504,3.9721499267770928,10.137632076092617,3.0,29.0,3.0,7.0,438.8648856045485,2877.3659569803885,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-04,service,recogida,5.0,14.0,4.0,2026.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,27.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,0.0,0.007778963931761308,0.0,1.0,0.0,1.0,0.015818024962095008,0.8547491017784041,4.830700587873651,17.815701951728197,4.0,30.0,2.0,12.0,517.018583981244,2362.235083084817,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-05,service,desconocida,6.0,14.0,4.0,2026.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,0.8689253539711005,2.60709225102515,2.0,2.0,1.0,5.0,506.59977093856924,1177.1010058674972,4.686835327921441,11.24188450903881,3.0,31.0,6.0,12.0,529.0271071842004,4005.0327232406207,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-05,service,entrega,6.0,14.0,4.0,2026.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,1.0,1.3481969997436503,6.972355881478644,1.0,285.0,2.0,3.0,1334.6729091461334,1334.6729091461334,0.0,0.057915093238632843,0.0,1.0,0.0,1.0,0.0,105.20582683145281,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-05,service,mixto,6.0,14.0,4.0,2026.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,1.0,1.3419762145301233,2.5290767572220245,2.0,2.0,2.0,4.0,840.9161168325913,2381.413114987753,3.9322380142879947,10.322950099539696,2.0,29.0,4.0,11.0,612.4528708171164,2788.9100517396623,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-05,service,recogida,6.0,14.0,4.0,2026.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,0.0,0.007778963931761308,0.0,1.0,0.0,1.0,0.015818024962095008,0.8547491017784041,4.608978026386902,17.502020173847434,3.0,30.0,4.0,14.0,690.6065691938123,2864.2649353363718,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-06,service,desconocida,0.0,15.0,4.0,2026.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,1.0,1.0,7.010295859446004,7.010295859446004,5.0,6.0,5.0,11.0,359.77181931657674,1599.4112116157482,4.666875111086972,6.785204175590121,5.0,34.0,5.0,15.0,539.3586435852952,7264.719086705843,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-06,service,entrega,0.0,15.0,4.0,2026.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,11.0,17.0,16.901379724547716,39.93344794593771,29.0,440.0,20.0,39.0,3499.41881905636,11871.811710049209,0.0,0.35878297522993013,0.0,1.0,0.0,2.0,0.0,167.17206343623084,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-06,service,mixto,0.0,15.0,4.0,2026.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,4.0,5.0,13.986996427592862,13.986996427592862,16.0,20.0,16.0,29.0,2487.3067119330435,6865.105593709321,6.326200096443606,9.868087005563062,5.0,33.0,5.0,18.0,2644.937232949725,6750.8149433850385,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-06,service,recogida,0.0,15.0,4.0,2026.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0,1.0,0.0,95.0,,,,,,,,,,missing,1.0,3.0,4.0,0.5195255916709262,2.236832145894829,0.0,2.0,0.0,3.0,5.6328477664391645,87.13303501032628,14.817434270119199,20.523708517470112,7.0,38.0,9.0,30.0,3863.9756408363332,11610.056544533549,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-07,service,desconocida,1.0,15.0,4.0,2026.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0,0.0,1.0,95.0,,,,,,,,,,missing,1.0,1.0,1.0,6.967041976961206,6.967041976961206,5.0,5.0,4.0,9.0,341.4210336748472,1274.9325670952526,4.497288818515664,7.112829199228066,4.0,34.0,7.0,9.0,1174.4262158112524,3413.7448656938777,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-07,service,entrega,1.0,15.0,4.0,2026.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0,0.0,1.0,95.0,,,,,,,,,,missing,1.0,12.0,18.0,18.163276552946066,38.3358131129545,28.0,441.0,19.0,37.0,3394.8606829734154,12208.176300985413,0.0,0.7123400429196984,0.0,1.0,0.0,1.0,0.0,40.39640327900154,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-07,service,mixto,1.0,15.0,4.0,2026.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0,0.0,1.0,95.0,,,,,,,,,,missing,1.0,3.0,5.0,14.311757855970193,14.807353171337569,17.0,21.0,14.0,29.0,2419.6261663554305,6750.991365575262,3.7624825334949996,10.21922809832682,3.0,33.0,6.0,11.0,1065.0578449806055,2254.2943841649067,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-07,service,recogida,1.0,15.0,4.0,2026.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0,0.0,1.0,95.0,,,,,,,,,,missing,1.0,2.0,3.0,0.5305409323133643,2.516800446937479,0.0,2.0,0.0,2.0,2.9706444892907147,2.9706444892907147,5.88364102163538,17.486015839329408,4.0,36.0,6.0,12.0,1109.2500808953414,2341.1078583028698,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-08,service,desconocida,2.0,15.0,4.0,2026.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0,0.0,1.0,95.0,,,,,,,,,,missing,1.0,1.0,1.0,7.814087150345771,7.814087150345771,5.0,5.0,5.0,9.0,178.70360009620586,1190.154041488459,4.570125419240712,9.230137408698901,4.0,34.0,7.0,10.0,1010.8204148161893,3490.485156107308,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-08,service,entrega,2.0,15.0,4.0,2026.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0,0.0,1.0,95.0,,,,,,,,,,missing,1.0,13.0,20.0,22.887425810961584,40.98011339428272,34.0,350.0,21.0,43.0,5283.330371455154,18417.73553212331,0.0008423651311712825,1.872838185492364,0.0,1.0,0.0,1.0,0.0,163.1133643290746,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-08,service,mixto,2.0,15.0,4.0,2026.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0,0.0,1.0,95.0,,,,,,,,,,missing,1.0,3.0,6.0,16.74313832863024,16.74313832863024,18.0,22.0,15.0,32.0,3176.2156636927366,9582.956899515852,3.868003000618514,10.13132272359023,3.0,33.0,6.0,12.0,901.4520439855424,2359.417499424381,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-08,service,recogida,2.0,15.0,4.0,2026.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0,0.0,1.0,95.0,,,,,,,,,,missing,1.0,2.0,3.0,0.5184347693474312,3.281785705147709,0.0,2.0,1.0,2.0,4.583980827823507,156.5803469006875,5.394645101953244,15.58018747163638,4.0,37.0,6.0,14.0,932.8419249216089,2245.9425988903154,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-09,service,desconocida,3.0,15.0,4.0,2026.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,1,0.0,1.0,95.0,,,,,,,,,,missing,1.0,1.0,1.0,6.291243078414512,6.291243078414512,5.0,5.0,6.0,8.0,238.28080166319913,1098.7095118161067,5.27844143915515,9.96093161506626,4.0,34.0,7.0,11.0,1407.1190343272071,4052.4966114771305,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-09,service,entrega,3.0,15.0,4.0,2026.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,1,0.0,1.0,95.0,,,,,,,,,,missing,1.0,15.0,21.0,29.387084933786007,42.15627842621279,39.0,355.0,28.0,49.0,6055.86916277337,19493.26703287304,0.10229400184837015,2.6360991615410416,0.0,1.0,0.0,2.0,0.0012390743923086775,107.24819438947887,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-09,service,mixto,3.0,15.0,4.0,2026.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,1,0.0,1.0,95.0,,,,,,,,,,missing,1.0,4.0,6.0,17.90244048017001,17.90244048017001,19.0,23.0,19.0,34.0,3804.4937492273343,9464.539950859291,4.519825250815543,10.88624717404069,3.0,33.0,6.0,13.0,1855.5849744901816,2989.826532945791,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-09,service,recogida,3.0,15.0,4.0,2026.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,1,0.0,1.0,95.0,,,,,,,,,,missing,1.0,2.0,3.0,0.9695890850206201,2.9185541329159514,0.0,2.0,0.0,2.0,5.676505102009622,65.13581722833537,6.267518688941683,14.388351112520374,4.0,37.0,6.0,15.0,1923.7605763989052,3657.865126644845,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-10,service,desconocida,4.0,15.0,4.0,2026.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,1,0.0,1.0,95.0,,,,,,,,,,missing,1.0,1.0,1.0,5.649908100106464,6.978244252773062,5.0,6.0,7.0,8.0,229.6250303883346,952.2408229535595,4.976022710664238,8.458430120503959,4.0,34.0,6.0,10.0,1524.7908862820375,3985.615621517707,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-10,service,entrega,4.0,15.0,4.0,2026.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,1,0.0,1.0,95.0,,,,,,,,,,missing,1.0,16.0,24.0,35.82858149457619,53.07599687739371,41.0,363.0,30.0,66.0,6505.646283569602,21498.975396644382,0.12880039693432052,3.1736461743083226,0.0,1.0,0.0,2.0,0.0012390743923086775,234.75445168651223,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-10,service,mixto,4.0,15.0,4.0,2026.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,1,0.0,1.0,95.0,,,,,,,,,,missing,1.0,5.0,7.0,17.446100480705315,19.337063336107555,19.0,25.0,20.0,41.0,3804.1901354274223,10007.114404178179,4.510834070450458,9.784145925291828,3.0,33.0,6.0,12.0,1993.1348262966167,2817.122586105408,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-10,service,recogida,4.0,15.0,4.0,2026.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,1,0.0,1.0,95.0,,,,,,,,,,missing,1.0,3.0,4.0,0.47146422691741485,3.202271003168841,0.0,3.0,0.0,2.0,0.880543928836485,0.880543928836485,6.095464842003299,12.83471097160031,4.0,36.0,6.0,14.0,2061.3104282053428,3012.6292271680677,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-11,service,desconocida,5.0,15.0,4.0,2026.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,1,0.0,1.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,1.0702782293199156,2.7778950209967994,2.0,4.0,3.0,6.0,571.0787796043091,1829.8390975437985,5.632350711578419,11.030577261771883,4.0,30.0,3.0,8.0,1565.7688197476866,3881.3308465313676,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-11,service,entrega,5.0,15.0,4.0,2026.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,1,0.0,1.0,95.0,,,,,,,,,,missing,1.0,2.0,4.0,2.7196915065152516,8.453228825231376,4.0,289.0,3.0,7.0,1641.7998636278428,5709.268497432264,0.10823293426397257,0.10823293426397257,0.0,1.0,0.0,0.0,0.0,60.28820478642582,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-11,service,mixto,5.0,15.0,4.0,2026.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,1,0.0,1.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,2.65549654393091,2.840624341520168,4.0,4.0,3.0,5.0,1114.4546873256727,4110.368966505471,4.939873474991161,9.611612224911852,3.0,28.0,2.0,7.0,2239.909769026635,2598.253028283505,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-11,service,recogida,5.0,15.0,4.0,2026.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,1,0.0,1.0,95.0,,,,,,,,,,missing,1.0,1.0,3.0,0.0,0.007778963931761308,0.0,1.0,0.0,1.0,0.0,0.8547491017784041,6.8103196078076795,14.501244671555796,4.0,29.0,3.0,10.0,2308.085370935359,2308.085370935359,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-12,service,desconocida,6.0,15.0,4.0,2026.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,1,0.0,1.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,0.812354056760191,1.6019960022140258,2.0,2.0,2.0,5.0,576.982779238098,1811.4979783006775,5.590336364695692,11.202530714418584,4.0,30.0,7.0,12.0,1859.3894671092207,3300.4246178973603,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-12,service,entrega,6.0,15.0,4.0,2026.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,1,0.0,1.0,95.0,,,,,,,,,,missing,1.0,1.0,3.0,1.1226121471855686,7.178963979570719,2.0,286.0,2.0,4.0,1423.3900311140026,4170.035968496061,0.0814153034398348,0.0814153034398348,0.0,1.0,0.0,1.0,156.20738048870507,156.20738048870507,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-12,service,mixto,6.0,15.0,4.0,2026.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,1,0.0,1.0,95.0,,,,,,,,,,missing,1.0,1.0,2.0,1.197429917319214,1.6739804941057859,2.0,3.0,2.0,4.0,901.763222608275,3568.5846423072067,4.897859128108434,9.704866835939796,3.0,28.0,6.0,11.0,2666.038015184652,2720.505201071448,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-12,service,recogida,6.0,15.0,4.0,2026.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,1,0.0,1.0,95.0,,,,,,,,,,missing,1.0,1.0,3.0,0.0,0.007778963931761308,0.0,1.0,0.0,1.0,0.0,0.8547491017784041,6.415538950466308,13.68158270608332,4.0,29.0,8.0,15.0,2805.662809236755,4153.455307706594,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-13,service,desconocida,0.0,16.0,4.0,2026.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,1,0.0,1.0,95.0,,,,,,,,,,missing,1.0,1.0,1.0,5.23759626936262,6.34857019395181,4.0,6.0,5.0,9.0,591.7656336835063,1497.3338451884247,6.039342220684964,7.01852704768462,6.0,35.0,6.0,16.0,1244.47060835085,7175.454315950704,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2026-04-13,service,entrega,0.0,16.0,4.0,2026.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,1,0.0,1.0,95.0,,,,,,,,,,missing,1.0,15.0,23.0,25.581904846755688,47.774917404190184,75.0,478.0,27.0,43.0,6167.225664724865,11654.207314390904,0.2333574388631107,1.1228375690050465,0.0,1.0,0.0,2.0,26.708793990816527,26.708793990816527,daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
