fecha,process,driver,driver_forecast_p50,driver_forecast_p80,productivity_estandar,allowance_pct,setup_hours,shift_hours,utilization_effective,horas_requeridas_p50,horas_requeridas_p80,fte_requeridos_p50,fte_requeridos_p80
2026-04-25,inbound_recepcion,inbound_recepcion_cr_esperados,0.0,0.0,22.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-04-25,inbound_ubicacion,inbound_ubicacion_ep_esperados,0.0,0.0,28.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-04-25,no_atribuible,picking_movs_no_atribuibles,0.0,1.0,100.0,0.15,0.25,8.0,0.85,0.25,0.2615,0.03676470588235294,0.03845588235294118
2026-04-25,picking_out,picking_movs_esperados,0.0,0.0,120.0,0.15,0.5,8.0,0.85,0.5,0.5,0.07352941176470588,0.07352941176470588
2026-04-26,inbound_recepcion,inbound_recepcion_cr_esperados,0.0,0.0,22.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-04-26,inbound_ubicacion,inbound_ubicacion_ep_esperados,0.0,0.0,28.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-04-26,no_atribuible,picking_movs_no_atribuibles,0.0,1.0,100.0,0.15,0.25,8.0,0.85,0.25,0.2615,0.03676470588235294,0.03845588235294118
2026-04-26,picking_out,picking_movs_esperados,0.0,0.0,120.0,0.15,0.5,8.0,0.85,0.5,0.5,0.07352941176470588,0.07352941176470588
2026-04-27,inbound_recepcion,inbound_recepcion_cr_esperados,58.22474205319092,201.8614050063026,22.0,0.12,0.25,8.0,0.85,3.2141686863442653,10.52658061850268,0.47267186563886254,1.5480265615445117
2026-04-27,inbound_ubicacion,inbound_ubicacion_ep_esperados,40.84416902299382,172.10858468647885,28.0,0.12,0.25,8.0,0.85,1.8837667609197528,7.134343387459155,0.27702452366466956,1.0491681452145816
2026-04-27,no_atribuible,picking_movs_no_atribuibles,1.0,7.0,100.0,0.15,0.25,8.0,0.85,0.2615,0.3305,0.03845588235294118,0.04860294117647059
2026-04-27,picking_out,picking_movs_esperados,18.0,88.0,120.0,0.15,0.5,8.0,0.85,0.6725,1.3433333333333333,0.09889705882352941,0.19754901960784313
2026-04-28,inbound_recepcion,inbound_recepcion_cr_esperados,16.10493687837062,65.65806053143191,22.0,0.12,0.25,8.0,0.85,1.0698876956261407,3.5925921725092618,0.15733642582737364,0.5283223783101856
2026-04-28,inbound_ubicacion,inbound_ubicacion_ep_esperados,17.1903680710059,71.16581942257042,28.0,0.12,0.25,8.0,0.85,0.937614722840236,3.096632776902817,0.13788451806474059,0.45538717307394366
2026-04-28,no_atribuible,picking_movs_no_atribuibles,1.0,12.0,100.0,0.15,0.25,8.0,0.85,0.2615,0.388,0.03845588235294118,0.057058823529411766
2026-04-28,picking_out,picking_movs_esperados,37.0,75.0,120.0,0.15,0.5,8.0,0.85,0.8545833333333333,1.21875,0.12567401960784313,0.1792279411764706
2026-04-29,inbound_recepcion,inbound_recepcion_cr_esperados,14.447034453297139,46.39027879929159,22.0,0.12,0.25,8.0,0.85,0.9854853903496725,2.6116869206912083,0.14492432211024597,0.38407160598400125
2026-04-29,inbound_ubicacion,inbound_ubicacion_ep_esperados,16.225388193908913,53.69497040258274,28.0,0.12,0.25,8.0,0.85,0.8990155277563565,2.3977988161033097,0.132208165846523,0.3526174729563691
2026-04-29,no_atribuible,picking_movs_no_atribuibles,1.0,13.0,100.0,0.15,0.25,8.0,0.85,0.2615,0.39949999999999997,0.03845588235294118,0.05875
2026-04-29,picking_out,picking_movs_esperados,38.0,100.0,120.0,0.15,0.5,8.0,0.85,0.8641666666666666,1.4583333333333333,0.12708333333333333,0.21446078431372548
2026-04-30,inbound_recepcion,inbound_recepcion_cr_esperados,20.800585840124572,69.6809861294911,22.0,0.12,0.25,8.0,0.85,1.308938915497251,3.797395657501365,0.19249101698488988,0.5584405378678479
2026-04-30,inbound_ubicacion,inbound_ubicacion_ep_esperados,19.224337051640692,80.86420224258356,28.0,0.12,0.25,8.0,0.85,1.0189734820656278,3.4845680897033424,0.1498490414802394,0.5124364837799034
2026-04-30,no_atribuible,picking_movs_no_atribuibles,0.0,10.0,100.0,0.15,0.25,8.0,0.85,0.25,0.365,0.03676470588235294,0.05367647058823529
2026-04-30,picking_out,picking_movs_esperados,27.0,87.0,120.0,0.15,0.5,8.0,0.85,0.75875,1.3337499999999998,0.11158088235294118,0.1961397058823529
2026-05-01,inbound_recepcion,inbound_recepcion_cr_esperados,0.0,0.0,22.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-01,inbound_ubicacion,inbound_ubicacion_ep_esperados,0.0,0.0,28.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-01,no_atribuible,picking_movs_no_atribuibles,0.0,11.0,100.0,0.15,0.25,8.0,0.85,0.25,0.3765,0.03676470588235294,0.05536764705882353
2026-05-01,picking_out,picking_movs_esperados,0.0,0.0,120.0,0.15,0.5,8.0,0.85,0.5,0.5,0.07352941176470588,0.07352941176470588
2026-05-02,inbound_recepcion,inbound_recepcion_cr_esperados,0.0,0.0,22.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-02,inbound_ubicacion,inbound_ubicacion_ep_esperados,0.0,0.0,28.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-02,no_atribuible,picking_movs_no_atribuibles,0.0,1.0,100.0,0.15,0.25,8.0,0.85,0.25,0.2615,0.03676470588235294,0.03845588235294118
2026-05-02,picking_out,picking_movs_esperados,0.0,0.0,120.0,0.15,0.5,8.0,0.85,0.5,0.5,0.07352941176470588,0.07352941176470588
2026-05-03,inbound_recepcion,inbound_recepcion_cr_esperados,0.0,0.0,22.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-03,inbound_ubicacion,inbound_ubicacion_ep_esperados,0.0,0.0,28.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-03,no_atribuible,picking_movs_no_atribuibles,0.0,1.0,100.0,0.15,0.25,8.0,0.85,0.25,0.2615,0.03676470588235294,0.03845588235294118
2026-05-03,picking_out,picking_movs_esperados,0.0,0.0,120.0,0.15,0.5,8.0,0.85,0.5,0.5,0.07352941176470588,0.07352941176470588
2026-05-04,inbound_recepcion,inbound_recepcion_cr_esperados,70.310724611628,176.61716260419712,22.0,0.12,0.25,8.0,0.85,3.829455071137426,9.241419187122762,0.5631551575202097,1.3590322334004064
2026-05-04,inbound_ubicacion,inbound_ubicacion_ep_esperados,43.240122534226906,192.20003071145294,28.0,0.12,0.25,8.0,0.85,1.9796049013690764,7.938001228458119,0.2911183678483936,1.1673531218320763
2026-05-04,no_atribuible,picking_movs_no_atribuibles,1.0,24.0,100.0,0.15,0.25,8.0,0.85,0.2615,0.526,0.03845588235294118,0.0773529411764706
2026-05-04,picking_out,picking_movs_esperados,24.0,125.0,120.0,0.15,0.5,8.0,0.85,0.73,1.6979166666666667,0.10735294117647058,0.24969362745098042
2026-05-05,inbound_recepcion,inbound_recepcion_cr_esperados,24.29776228255602,58.66131236116914,22.0,0.12,0.25,8.0,0.85,1.486976988930125,3.236394083841338,0.21867308660737134,0.4759403064472556
2026-05-05,inbound_ubicacion,inbound_ubicacion_ep_esperados,22.521374911370586,76.52388071876356,28.0,0.12,0.25,8.0,0.85,1.1508549964548234,3.3109552287505433,0.16924338183159168,0.48690518069860933
2026-05-05,no_atribuible,picking_movs_no_atribuibles,2.0,32.0,100.0,0.15,0.25,8.0,0.85,0.273,0.618,0.04014705882352942,0.09088235294117647
2026-05-05,picking_out,picking_movs_esperados,23.0,122.0,120.0,0.15,0.5,8.0,0.85,0.7204166666666667,1.6691666666666665,0.1059436274509804,0.2454656862745098
2026-05-06,inbound_recepcion,inbound_recepcion_cr_esperados,18.260601047326208,57.0285631071415,22.0,0.12,0.25,8.0,0.85,1.1796305987729707,3.1532723036362946,0.17347508805484865,0.46371651524063157
2026-05-06,inbound_ubicacion,inbound_ubicacion_ep_esperados,17.984351908828177,74.57150652929424,28.0,0.12,0.25,8.0,0.85,0.9693740763531272,3.2328602611717696,0.14255501122840106,0.4754206266429073
2026-05-06,no_atribuible,picking_movs_no_atribuibles,1.0,29.0,100.0,0.15,0.25,8.0,0.85,0.2615,0.5834999999999999,0.03845588235294118,0.08580882352941176
2026-05-06,picking_out,picking_movs_esperados,47.0,129.0,120.0,0.15,0.5,8.0,0.85,0.9504166666666667,1.7362499999999998,0.1397671568627451,0.25533088235294116
2026-05-07,inbound_recepcion,inbound_recepcion_cr_esperados,23.491161772092568,75.82840774597197,22.0,0.12,0.25,8.0,0.85,1.4459136902156218,4.110355303431301,0.2126343662081797,0.6044640152104854
2026-05-07,inbound_ubicacion,inbound_ubicacion_ep_esperados,24.98878390589694,103.47718222464385,28.0,0.12,0.25,8.0,0.85,1.2495513562358775,4.389087288985754,0.18375755238762906,0.6454540130861404
2026-05-07,no_atribuible,picking_movs_no_atribuibles,1.0,26.0,100.0,0.15,0.25,8.0,0.85,0.2615,0.5489999999999999,0.03845588235294118,0.08073529411764706
2026-05-07,picking_out,picking_movs_esperados,48.0,117.0,120.0,0.15,0.5,8.0,0.85,0.96,1.6212499999999999,0.1411764705882353,0.2384191176470588
2026-05-08,inbound_recepcion,inbound_recepcion_cr_esperados,19.53035106324573,61.29104577962992,22.0,0.12,0.25,8.0,0.85,1.2442724177652371,3.3702714215084324,0.18298123790665252,0.4956281502218283
2026-05-08,inbound_ubicacion,inbound_ubicacion_ep_esperados,18.61499393653892,70.44073293682055,28.0,0.12,0.25,8.0,0.85,0.9945997574615569,3.0676293174728224,0.14626467021493483,0.4511219584518857
2026-05-08,no_atribuible,picking_movs_no_atribuibles,1.0,30.0,100.0,0.15,0.25,8.0,0.85,0.2615,0.595,0.03845588235294118,0.0875
2026-05-08,picking_out,picking_movs_esperados,28.0,81.0,120.0,0.15,0.5,8.0,0.85,0.7683333333333333,1.27625,0.11299019607843137,0.1876838235294118
2026-05-09,inbound_recepcion,inbound_recepcion_cr_esperados,0.0,0.0,22.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-09,inbound_ubicacion,inbound_ubicacion_ep_esperados,0.0,0.0,28.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-09,no_atribuible,picking_movs_no_atribuibles,0.0,1.0,100.0,0.15,0.25,8.0,0.85,0.25,0.2615,0.03676470588235294,0.03845588235294118
2026-05-09,picking_out,picking_movs_esperados,0.0,0.0,120.0,0.15,0.5,8.0,0.85,0.5,0.5,0.07352941176470588,0.07352941176470588
2026-05-10,inbound_recepcion,inbound_recepcion_cr_esperados,0.0,0.0,22.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-10,inbound_ubicacion,inbound_ubicacion_ep_esperados,0.0,0.0,28.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-10,no_atribuible,picking_movs_no_atribuibles,0.0,1.0,100.0,0.15,0.25,8.0,0.85,0.25,0.2615,0.03676470588235294,0.03845588235294118
2026-05-10,picking_out,picking_movs_esperados,0.0,0.0,120.0,0.15,0.5,8.0,0.85,0.5,0.5,0.07352941176470588,0.07352941176470588
2026-05-11,inbound_recepcion,inbound_recepcion_cr_esperados,56.26284991149841,167.54636772746414,22.0,0.12,0.25,8.0,0.85,3.11429054094901,8.779633266125447,0.4579839030807368,1.2911225391360952
2026-05-11,inbound_ubicacion,inbound_ubicacion_ep_esperados,44.193559447234925,193.11810422941582,28.0,0.12,0.25,8.0,0.85,2.0177423778893973,7.974724169176634,0.2967268202778525,1.1727535542906815
2026-05-11,no_atribuible,picking_movs_no_atribuibles,0.0,20.0,100.0,0.15,0.25,8.0,0.85,0.25,0.48,0.03676470588235294,0.07058823529411765
2026-05-11,picking_out,picking_movs_esperados,27.0,127.0,120.0,0.15,0.5,8.0,0.85,0.75875,1.7170833333333333,0.11158088235294118,0.2525122549019608
2026-05-12,inbound_recepcion,inbound_recepcion_cr_esperados,28.831058261362713,69.81460302480875,22.0,0.12,0.25,8.0,0.85,1.717762966033011,3.804197972172082,0.2526122008872075,0.5594408782606003
2026-05-12,inbound_ubicacion,inbound_ubicacion_ep_esperados,26.777020059489622,88.78538894434033,28.0,0.12,0.25,8.0,0.85,1.321080802379585,3.8014155577736135,0.19427658858523308,0.5590316996725903
2026-05-12,no_atribuible,picking_movs_no_atribuibles,1.0,20.0,100.0,0.15,0.25,8.0,0.85,0.2615,0.48,0.03845588235294118,0.07058823529411765
2026-05-12,picking_out,picking_movs_esperados,24.0,123.0,120.0,0.15,0.5,8.0,0.85,0.73,1.6787499999999997,0.10735294117647058,0.24687499999999996
2026-05-13,inbound_recepcion,inbound_recepcion_cr_esperados,21.22792749037269,66.6435262296189,22.0,0.12,0.25,8.0,0.85,1.3306944904189733,3.6427613353260533,0.1956903662380843,0.5357001963714785
2026-05-13,inbound_ubicacion,inbound_ubicacion_ep_esperados,20.840536008027478,86.4101670740817,28.0,0.12,0.25,8.0,0.85,1.083621440321099,3.7064066829632685,0.1593560941648675,0.5450598063181278
2026-05-13,no_atribuible,picking_movs_no_atribuibles,1.0,26.0,100.0,0.15,0.25,8.0,0.85,0.2615,0.5489999999999999,0.03845588235294118,0.08073529411764706
2026-05-13,picking_out,picking_movs_esperados,43.0,125.0,120.0,0.15,0.5,8.0,0.85,0.9120833333333334,1.6979166666666667,0.1341299019607843,0.24969362745098042
2026-05-14,inbound_recepcion,inbound_recepcion_cr_esperados,27.26485624504125,89.1605131854889,22.0,0.12,0.25,8.0,0.85,1.6380290452021002,4.789080671261253,0.2408866242944265,0.7042765693031254
2026-05-14,inbound_ubicacion,inbound_ubicacion_ep_esperados,28.744021314115532,119.41300135964936,28.0,0.12,0.25,8.0,0.85,1.3997608525646212,5.0265200543859745,0.2058471842006796,0.7391941256449963
2026-05-14,no_atribuible,picking_movs_no_atribuibles,1.0,21.0,100.0,0.15,0.25,8.0,0.85,0.2615,0.49149999999999994,0.03845588235294118,0.07227941176470587
2026-05-14,picking_out,picking_movs_esperados,17.0,86.0,120.0,0.15,0.5,8.0,0.85,0.6629166666666666,1.3241666666666667,0.0974877450980392,0.19473039215686275
2026-05-15,inbound_recepcion,inbound_recepcion_cr_esperados,0.0,0.0,22.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-15,inbound_ubicacion,inbound_ubicacion_ep_esperados,0.0,0.0,28.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-15,no_atribuible,picking_movs_no_atribuibles,0.0,16.0,100.0,0.15,0.25,8.0,0.85,0.25,0.434,0.03676470588235294,0.06382352941176471
2026-05-15,picking_out,picking_movs_esperados,0.0,0.0,120.0,0.15,0.5,8.0,0.85,0.5,0.5,0.07352941176470588,0.07352941176470588
2026-05-16,inbound_recepcion,inbound_recepcion_cr_esperados,0.0,0.0,22.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-16,inbound_ubicacion,inbound_ubicacion_ep_esperados,0.0,0.0,28.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-16,no_atribuible,picking_movs_no_atribuibles,0.0,2.0,100.0,0.15,0.25,8.0,0.85,0.25,0.273,0.03676470588235294,0.04014705882352942
2026-05-16,picking_out,picking_movs_esperados,0.0,0.0,120.0,0.15,0.5,8.0,0.85,0.5,0.5,0.07352941176470588,0.07352941176470588
2026-05-17,inbound_recepcion,inbound_recepcion_cr_esperados,0.0,0.0,22.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-17,inbound_ubicacion,inbound_ubicacion_ep_esperados,0.0,0.0,28.0,0.12,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-17,no_atribuible,picking_movs_no_atribuibles,0.0,1.0,100.0,0.15,0.25,8.0,0.85,0.25,0.2615,0.03676470588235294,0.03845588235294118
2026-05-17,picking_out,picking_movs_esperados,0.0,0.0,120.0,0.15,0.5,8.0,0.85,0.5,0.5,0.07352941176470588,0.07352941176470588
2026-05-18,inbound_recepcion,inbound_recepcion_cr_esperados,64.09850539890874,210.6071425293527,22.0,0.12,0.25,8.0,0.85,3.5131966384899,10.971818165130685,0.5166465644838089,1.6135026713427478
2026-05-18,inbound_ubicacion,inbound_ubicacion_ep_esperados,59.67703004419147,231.89111976963318,28.0,0.12,0.25,8.0,0.85,2.6370812017676593,9.525644790785329,0.3878060590834793,1.40083011629196
2026-05-18,no_atribuible,picking_movs_no_atribuibles,0.0,0.0,100.0,0.15,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-18,picking_out,picking_movs_esperados,0.0,101.0,120.0,0.15,0.5,8.0,0.85,0.5,1.4679166666666665,0.07352941176470588,0.21587009803921567
2026-05-19,inbound_recepcion,inbound_recepcion_cr_esperados,9.734971782637292,25.401072977035444,22.0,0.12,0.25,8.0,0.85,0.7455985634797166,1.54314553337635,0.10964684757054657,0.22693316667299265
2026-05-19,inbound_ubicacion,inbound_ubicacion_ep_esperados,9.98076481534144,28.07024908194536,28.0,0.12,0.25,8.0,0.85,0.6492305926136577,1.3728099632778146,0.09547508714906731,0.20188381812909037
2026-05-19,no_atribuible,picking_movs_no_atribuibles,0.0,0.0,100.0,0.15,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-19,picking_out,picking_movs_esperados,0.0,98.0,120.0,0.15,0.5,8.0,0.85,0.5,1.4391666666666665,0.07352941176470588,0.21164215686274507
2026-05-20,inbound_recepcion,inbound_recepcion_cr_esperados,2.9544044538411804,13.294820042285323,22.0,0.12,0.25,8.0,0.85,0.4004060449228237,0.9268272021527075,0.05888324190041525,0.13629811796363347
2026-05-20,inbound_ubicacion,inbound_ubicacion_ep_esperados,3.5360083876901864,20.862449487372107,28.0,0.12,0.25,8.0,0.85,0.3914403355076075,1.0844979794948844,0.05756475522170698,0.15948499698454183
2026-05-20,no_atribuible,picking_movs_no_atribuibles,0.0,0.0,100.0,0.15,0.25,8.0,0.85,0.25,0.25,0.03676470588235294,0.03676470588235294
2026-05-20,picking_out,picking_movs_esperados,0.0,82.0,120.0,0.15,0.5,8.0,0.85,0.5,1.2858333333333332,0.07352941176470588,0.18909313725490193
