owner_scope,period_type,year,quarter,period_label,period_start_date,period_end_date,cutoff_date,sku,denominacion,pick_lines,pick_qty,n_orders,n_days_active,last_pick_date,share_pct,cumulative_pct,abc_class,rank_in_period,mean_weekly_pick_lines,std_weekly_pick_lines,cv_weekly,n_weeks_observed,xyz_class,abc_xyz_class
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,012053,"CERVEZA 22,5CL MINI ALHAMBRA RESERVPACK6",24,5232.0,21,14,2026-03-03,0.09090909090909091,0.29924242424242425,A,3,2.4,3.1368774282716245,1.3070322617798436,7,Z,AZ
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,014926,CERVEZA 25CL ALHAMBRA ESPECIAL SIN PACK,13,1284.0,12,11,2026-03-03,0.04924242424242424,0.3484848484848485,A,4,1.3,1.1874342087037917,0.9134109297721474,7,Y,AY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,091271,BARRA AZULEJO VERDE CON RUEDAS,12,12.0,4,4,2026-02-19,0.045454545454545456,0.393939393939394,A,5,1.2,1.5362291495737217,1.2801909579781015,4,Z,AZ
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,018428,"AGUA 50CL PLÁSTICO SOLAN 2025 CALCIO, MA",10,2480.0,8,7,2026-03-03,0.03787878787878788,0.4318181818181819,A,6,1.0,1.1832159566199232,1.1832159566199232,6,Z,AZ
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,012063,CERVEZA 33CL  ALHAMBRA ESPECIAL PINCODE,6,744.0,5,3,2026-02-24,0.022727272727272728,0.4545454545454546,A,7,0.6,1.0198039027185568,1.6996731711975948,3,Z,AZ
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,032128,TABURETE MADERA ALHAMBRA CELOSIA 2024 NU,6,60.0,1,1,2026-02-10,0.022727272727272728,0.4772727272727273,A,8,0.6,1.8000000000000003,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,051233,CAJA DE LUZ LOGO/CELOSIA ALHAMBRA JARD S,6,17.0,6,6,2026-03-03,0.022727272727272728,0.5,A,9,0.6,0.8,1.3333333333333335,4,Z,AZ
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,167006,BOTELLERO BLANCO CERVEZAS  ALHAMBRA,6,12.0,6,6,2026-02-27,0.022727272727272728,0.5227272727272727,A,10,0.6,0.66332495807108,1.1055415967851334,5,Z,AZ
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,167018,BOTELLERO GRIS CERVEZAS ALHAMBRA,6,6.0,6,6,2026-02-27,0.022727272727272728,0.5454545454545454,A,11,0.6,0.4898979485566357,0.8164965809277263,6,Y,AY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,022203,MESA ALTA MADERA ALHAMBRA 2024 50X50 EVE,5,19.0,2,2,2026-02-27,0.01893939393939394,0.5643939393939393,A,12,0.5,1.02469507659596,2.04939015319192,2,LOW_HISTORY,ALOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,087002,CUBO DESAGÜE,5,15.0,5,5,2026-03-02,0.01893939393939394,0.5833333333333333,A,13,0.5,0.6708203932499369,1.3416407864998738,4,Z,AZ
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,051379,LUMINOSO MOMENTOS ALHAMBRA BLANCO Y NEGR,5,8.0,5,5,2026-03-03,0.01893939393939394,0.6022727272727272,A,14,0.5,0.806225774829855,1.61245154965971,3,Z,AZ
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,051380,TOTEM LUMINOSO CELOSIA ALHAMBRA CERVEZA,5,5.0,5,5,2026-02-19,0.01893939393939394,0.6212121212121211,A,15,0.5,0.6708203932499369,1.3416407864998738,4,Z,AZ
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,014014,CERVEZA 33CL MAHOU SIN GLUTEN (1813),4,240.0,4,3,2026-02-27,0.015151515151515152,0.6363636363636362,A,16,0.4,0.9165151389911681,2.29128784747792,2,LOW_HISTORY,ALOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,087004,CUBO BASURA  NEGRO 100L,4,9.0,4,4,2026-02-27,0.015151515151515152,0.6515151515151514,A,17,0.4,0.4898979485566356,1.224744871391589,4,Z,AZ
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,091184,BARRA PARA BOTELLERO AZULEJOS VERDE JARD,4,8.0,3,3,2026-03-03,0.015151515151515152,0.6666666666666665,A,18,0.4,0.66332495807108,1.6583123951777001,3,Z,AZ
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,091272,BARRA ESQUINERA CURVA AZULEJOS C/ RUEDA,4,7.0,4,4,2026-02-20,0.015151515151515152,0.6818181818181817,A,19,0.4,0.4898979485566356,1.224744871391589,4,Z,AZ
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,063018,COPA ALHAMBRA CENTENARIO BASE VERDE CAJA,3,1234.0,2,2,2026-02-27,0.011363636363636364,0.693181818181818,A,20,0.3,0.6403124237432849,2.1343747458109497,2,LOW_HISTORY,ALOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,012019,CERVEZA 33CL ALHAMBRA ROJA  (24374),3,264.0,2,2,2026-02-18,0.011363636363636364,0.7045454545454544,A,21,0.3,0.6403124237432849,2.1343747458109497,2,LOW_HISTORY,ALOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,018076,AGUA 50CL PLASTICO T.SOSTENIBLE RECICLAD,3,160.0,2,2,2026-02-24,0.011363636363636364,0.7159090909090907,A,22,0.3,0.6403124237432849,2.1343747458109497,2,LOW_HISTORY,ALOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,014042,CERVEZA 33CL MAHOU SIN GLUTEN (1813) 202,3,96.0,2,2,2026-02-10,0.011363636363636364,0.7272727272727271,A,23,0.3,0.6403124237432848,2.134374745810949,2,LOW_HISTORY,ALOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,022009,MESA MADERA DIRECTOR 2015 SIN LOGO,3,34.0,3,3,2026-03-05,0.011363636363636364,0.7386363636363634,A,24,0.3,0.45825756949558405,1.527525231651947,3,Z,AZ
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,169017,ALARGADOR,3,5.0,3,2,2026-03-04,0.011363636363636364,0.7499999999999998,A,25,0.3,0.6403124237432848,2.134374745810949,2,LOW_HISTORY,ALOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,091257,BARRA AZULEJOS LOGO CELOSIA ALHAMBRA 120,3,3.0,2,2,2026-03-03,0.011363636363636364,0.7613636363636361,A,26,0.3,0.6403124237432849,2.1343747458109497,2,LOW_HISTORY,ALOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,086090,SERVILLETA CUADRADA BEIGE 100% RECYCLED,2,802.0,2,1,2026-02-27,0.007575757575757576,0.7689393939393937,A,27,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,203085,CATENARIA NEGRAN SIN LOGO JARDIN ALH,2,25.0,1,1,2026-01-29,0.007575757575757576,0.7765151515151513,A,28,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,133218,ESTUCHE/CAJA VERDE ALHAMBRA MOD. RRII Y,2,17.0,2,2,2026-02-19,0.007575757575757576,0.7840909090909088,A,29,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,031059,SILLA HILO NEGRO GANS/JARDIN ALHAMBRA,2,8.0,1,1,2026-01-21,0.007575757575757576,0.7916666666666664,A,30,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,091150,BARRA MADERA DE PINO JARDIN ALHAMBRA,2,4.0,2,2,2026-01-26,0.007575757575757576,0.799242424242424,A,31,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,091183,BARRA ESQUINERA CURVA AZULEJOS JARDIN AL,2,4.0,2,2,2026-03-03,0.007575757575757576,0.8068181818181815,A,32,0.2,0.4,2.0,2,LOW_HISTORY,ALOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,129047,ROLLO BOLSA BASURA NEGRA,2,3.0,1,1,2026-02-27,0.007575757575757576,0.8143939393939391,B,33,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,091222,TRASERA MADERA ALHAMBRA LOGO CELOSIA,2,2.0,2,2,2026-01-26,0.007575757575757576,0.8219696969696967,B,34,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,018071,LATA AGUA 33CL AZUL SOLAN,1,216.0,1,1,2026-02-18,0.003787878787878788,0.8257575757575755,B,35,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,012018,CERVEZA 33CL ALHAMBRA ESPECIAL PACK4UD (,1,168.0,1,1,2026-02-05,0.003787878787878788,0.8295454545454543,B,36,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,018072,AGUA C/GAS DE CRISTAL 33CL SOLANX24UD,1,144.0,1,1,2026-02-04,0.003787878787878788,0.833333333333333,B,37,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,124282,ESTUCHE VINTAGE PACK 4 BOT 100 AÑOS CEL,1,53.0,1,1,2026-01-21,0.003787878787878788,0.8371212121212118,B,38,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,063014,COPA 33CL ALHAMBRA  ARRAYANES EVENTOS,1,48.0,1,1,2026-02-27,0.003787878787878788,0.8409090909090906,B,39,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,124291,ESTUCHE VERDE ALHAMBRA 100 AÑOS SIN PRIS,1,30.0,1,1,2026-01-29,0.003787878787878788,0.8446969696969694,B,40,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,032133,TABURETE REDONDO BEIGE CLARO,1,15.0,1,1,2026-02-27,0.003787878787878788,0.8484848484848482,B,41,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,133217,ESTUCHE/CAJA VERDE ALHAMBRA  CIEN AÑOS,1,15.0,1,1,2026-01-29,0.003787878787878788,0.852272727272727,B,42,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,083156,ABRIDOR ALHAMBRA VERDE,1,10.0,1,1,2026-02-27,0.003787878787878788,0.8560606060606057,B,43,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,112040,DELANTAL/PETO MARRON LOGO NEGRO ALHAMBRA,1,10.0,1,1,2026-02-27,0.003787878787878788,0.8598484848484845,B,44,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,016014,BARRIL 20L VACIO,1,6.0,1,1,2026-01-29,0.003787878787878788,0.8636363636363633,B,45,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,086113,SERVILLETERO NEGRO S/LOGO JARDIN ALH,1,6.0,1,1,2026-02-27,0.003787878787878788,0.8674242424242421,B,46,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,143022,CAJA DECORACION BOTELLA VERDE ALHAMBRA,1,6.0,1,1,2026-02-11,0.003787878787878788,0.8712121212121209,B,47,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,051360,CAJON DE LUZ/GLORIFICADOR A UNA CARA 192,1,5.0,1,1,2026-02-19,0.003787878787878788,0.8749999999999997,B,48,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,085032,BANDEJA CAMARERO REDONDA,1,4.0,1,1,2026-02-27,0.003787878787878788,0.8787878787878785,B,49,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,144078,CUBO DE METACRILATO VERDE,1,4.0,1,1,2026-01-19,0.003787878787878788,0.8825757575757572,B,50,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,152151,JARRON CRISTAL GRANDE JARDIN ALHAMBRA,1,3.0,1,1,2026-01-23,0.003787878787878788,0.886363636363636,B,51,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,031050,SILLA NEGRA ALHAMBRA,1,2.0,1,1,2026-02-27,0.003787878787878788,0.8901515151515148,B,52,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,034043,SOFÁ DE MIMBRE 2 PLAZAS,1,2.0,1,1,2026-01-21,0.003787878787878788,0.8939393939393936,B,53,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,043057,CARRO PLEGABLE JARDIN ALHAMBRA,1,2.0,1,1,2026-02-27,0.003787878787878788,0.8977272727272724,B,54,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,043071,CARRITO AUXILIAR BLANCO,1,2.0,1,1,2026-02-27,0.003787878787878788,0.9015151515151512,B,55,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,091068,BARRA LOGO EN RELIEVE CERVEZAS ALHAMBRA,1,2.0,1,1,2026-02-11,0.003787878787878788,0.9053030303030299,B,56,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,093002,TRASERA MADERA BALDA METR CERVEZAS  ALH,1,2.0,1,1,2026-02-11,0.003787878787878788,0.9090909090909087,B,57,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,105110,PANTALON ANCHO MUJER CRUDO UNICLO,1,2.0,1,1,2026-02-27,0.003787878787878788,0.9128787878787875,B,58,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,124278,CUBITERA ILUSTRADA MOD1 PLAYA ALHAMBRA E,1,2.0,1,1,2026-02-16,0.003787878787878788,0.9166666666666663,B,59,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,124279,CUBITERA ILUSTRADA MOD 2 ALFARERÍA ALHAM,1,2.0,1,1,2026-02-16,0.003787878787878788,0.9204545454545451,B,60,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,124280,CUBITERA ILUSTRADA MOD3 FIESTA FLAMENCA,1,2.0,1,1,2026-02-16,0.003787878787878788,0.9242424242424239,B,61,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,143040,CAJA PLÁSTICO NEGRA ALHAMBRA,1,2.0,1,1,2026-02-11,0.003787878787878788,0.9280303030303027,B,62,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,022027,MESA GRIS 2018 ALHAMBRA PATA BLANCA,1,1.0,1,1,2026-02-27,0.003787878787878788,0.9318181818181814,B,63,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,023096,MESA PEGABLE NEGRA CATERING,1,1.0,1,1,2026-02-27,0.003787878787878788,0.9356060606060602,B,64,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,041033,ESTANTERÍA 170X30X211 5BALDAS  TRIPLE,1,1.0,1,1,2026-02-27,0.003787878787878788,0.939393939393939,B,65,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,049040,PERCHERO BLANCO MADERA 8 GANCHOS,1,1.0,1,1,2026-02-27,0.003787878787878788,0.9431818181818178,B,66,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,051008,LUMINOSO RECTANGULAR ALHAMBRA CERVEZA HE,1,1.0,1,1,2026-03-03,0.003787878787878788,0.9469696969696966,B,67,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,089089,CAJA KIT ALARGADOR Y REGLETA,1,1.0,1,1,2026-02-11,0.003787878787878788,0.9507575757575754,B,68,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,091182,BARRA ESQUINERA RECTA JARDIN ALHAMBRA,1,1.0,1,1,2026-03-05,0.003787878787878788,0.9545454545454541,C,69,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,CLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,091216,BARRA BLANCA ALHAMBRA PEQUEÑA,1,1.0,1,1,2026-03-03,0.003787878787878788,0.9583333333333329,C,70,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,CLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,091217,BARRA BLANCA ALHAMBRA PEQUEÑA SIN LOGO,1,1.0,1,1,2026-03-03,0.003787878787878788,0.9621212121212117,C,71,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,CLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,092134,BARRA VERDE 3 MODULOS ARCO 2023,1,1.0,1,1,2026-02-19,0.003787878787878788,0.9659090909090905,C,72,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,CLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,092182,BARRA ENCALADO BLANCO CON BARRO ALHAMBRA,1,1.0,1,1,2026-01-29,0.003787878787878788,0.9696969696969693,C,73,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,CLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,125141,CARTEL A3 CUIDEMOS ESO QUE NOS HACE ESPE,1,1.0,1,1,2026-03-05,0.003787878787878788,0.9734848484848481,C,74,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,CLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,131145,KIT OFICINA JARDIN ALHAMBRA 2CAJAS,1,1.0,1,1,2026-02-27,0.003787878787878788,0.9772727272727268,C,75,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,CLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,143028,CAJA MADERA CLARA ALHAMBRA (EPHIMERA),1,1.0,1,1,2026-02-27,0.003787878787878788,0.9810606060606056,C,76,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,CLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,154088,ALFOMBRA VERDE PELO (ES UN CONJUNTO QUE,1,1.0,1,1,2026-02-27,0.003787878787878788,0.9848484848484844,C,77,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,CLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,167021,BOTELLERO GRIS TRIPLE ALHAMBRA,1,1.0,1,1,2026-02-11,0.003787878787878788,0.9886363636363632,C,78,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,CLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,172191,EXPOSITOR 2 BOTELLAS LED ALHAMBRA,1,1.0,1,1,2026-01-26,0.003787878787878788,0.992424242424242,C,79,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,CLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,181091,FOAM CON PEANA MAHOU RESERVA,1,1.0,1,1,2026-03-05,0.003787878787878788,0.9962121212121208,C,80,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,CLOW_HISTORY
3,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,204088,LONA AZUL OSCURO POLIETILENO,1,1.0,1,1,2026-02-11,0.003787878787878788,0.9999999999999996,C,81,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,CLOW_HISTORY
4,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,018428,"AGUA 50CL PLÁSTICO SOLAN 2025 CALCIO, MA",69,18610.62,40,23,2026-03-05,0.3898305084745763,0.3898305084745763,A,1,6.9,3.9862262855989496,0.5777139544346304,9,Y,AY
4,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,018076,AGUA 50CL PLASTICO T.SOSTENIBLE RECICLAD,27,9684.32,15,11,2026-02-25,0.15254237288135594,0.5423728813559322,A,2,2.7,3.8223029707232787,1.4156677669345477,5,Z,AZ
4,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,018072,AGUA C/GAS DE CRISTAL 33CL SOLANX24UD,11,768.0,11,10,2026-02-27,0.062146892655367235,0.6045197740112994,A,3,1.1,0.8306623862918073,0.7551476239016429,7,Y,AY
4,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,018018,AGUA 50CL CRISTAL CAJA  20UNDS SOLAN,10,881.0,8,8,2026-03-05,0.05649717514124294,0.6610169491525424,A,4,1.0,1.1832159566199232,1.1832159566199232,5,Z,AZ
4,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,018023,AGUA BOTELLA CRISTAL 1L CAJA PLÁ  SOLAN,8,361.0,5,4,2026-02-18,0.04519774011299435,0.7062146892655368,A,5,0.8,1.8330302779823362,2.29128784747792,2,LOW_HISTORY,ALOW_HISTORY
4,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,018002,AGUA CRISTAL 75CL SOLAN C/GAS CJ CARTÓN,7,264.0,7,6,2026-03-05,0.03954802259887006,0.7457627118644068,A,6,0.7,0.9,1.2857142857142858,5,Z,AZ
4,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,167003,BOTELLERO AZUL SOLAN,5,13.0,2,2,2026-02-11,0.02824858757062147,0.7740112994350282,A,7,0.5,1.02469507659596,2.04939015319192,2,LOW_HISTORY,ALOW_HISTORY
4,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,018101,AGUA BOT CRISTAL 1L CAJA PLÁSTICO SOLAN,4,240.0,4,2,2026-02-24,0.022598870056497175,0.7966101694915254,A,8,0.4,0.9165151389911681,2.29128784747792,2,LOW_HISTORY,ALOW_HISTORY
4,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,018059,AGUA 75CL GAS CRISTAL CAJA PLAST SOLAN,3,48.0,3,2,2026-02-24,0.01694915254237288,0.8135593220338982,A,9,0.3,0.6403124237432849,2.1343747458109497,2,LOW_HISTORY,ALOW_HISTORY
4,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,087059,PAPELERA SOSTENIBILIDAD SOLAN 2025 (NUEV,3,14.0,2,2,2026-02-20,0.01694915254237288,0.8305084745762711,B,10,0.3,0.6403124237432849,2.1343747458109497,2,LOW_HISTORY,BLOW_HISTORY
4,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,018071,LATA AGUA 33CL AZUL SOLAN,2,240.0,1,1,2026-01-23,0.011299435028248588,0.8418079096045197,B,11,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
4,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,018078,AGUA CRISTAL 75CL SOLAN AZUL CAJA 12UND,2,48.0,2,2,2026-02-24,0.011299435028248588,0.8531073446327683,B,12,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,BLOW_HISTORY
4,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,087037,PAPELERA SOSTENIBILIDAD SOLAN,2,15.0,1,1,2026-03-02,0.011299435028248588,0.8644067796610169,B,13,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
