segment,sku_a,sku_b,ubicacion_a,ubicacion_b,aisle_gap,count_pair,savings_index
3,087002,161158,012-034-20,010-063-02,2,1,2.0
3,087002,161173,012-034-20,010-089-30,2,1,2.0
3,087002,161182,012-034-20,010-069-07,2,1,2.0
3,022134,034052,011-073-20,013-126-10,2,1,2.0
3,022144,031050,015-109-20,013-007-10,2,1,2.0
3,031050,041017,013-007-10,011-076-10,2,1,2.0
3,031050,054097,013-007-10,011-069-40,2,1,2.0
3,034052,087038,013-126-10,011-063-20,2,1,2.0
3,036028,063015,012-080-20,014-025-30,2,1,2.0
3,082027,107094,012-053-04,010-099-09,2,1,2.0
3,093020,145018,013-002-00,011-044-01,2,1,2.0
4,083044,176015,010-090-20,012-005-10,2,1,2.0
23,016024,087004,016-113-00,014-036-20,2,1,2.0
23,051298,087004,012-099-09,014-036-20,2,1,2.0
23,061012,145040,015-053-40,013-030-20,2,1,2.0
23,072088,203026,014-043-40,012-101-00,2,1,2.0
23,087004,144025,014-036-20,012-016-30,2,1,2.0
24,016010,022177,015-004-00,013-046-10,2,1,2.0
24,022114,072009,014-154-40,012-018-30,2,1,2.0
24,041085,132025,014-064-00,012-031-40,2,1,2.0
24,075014,202024,013-053-20,015-136-00,2,1,2.0
3,012005,031059,019-106-20,021-084-40,2,1,2.0
3,012006,161122,015-049-10,013-117-10,2,1,2.0
3,021204,086143,012-053-10,010-081-05,2,1,2.0
3,021204,125126,012-053-10,010-100-10,2,1,2.0
3,021204,161019,012-053-10,010-100-10,2,1,2.0
3,021204,161117,012-053-10,010-061-09,2,1,2.0
3,022165,086114,008-030-40,010-103-06,2,1,2.0
3,022165,089090,008-030-40,010-063-01,2,1,2.0
3,022165,161134,008-030-40,010-105-02,2,1,2.0
3,033066,083132,012-067-30,010-099-04,2,1,2.0
3,049037,122060,011-044-03,013-110-20,2,1,2.0
3,049037,161122,011-044-03,013-117-10,2,1,2.0
3,083132,109198,010-099-04,012-045-03,2,1,2.0
3,083132,144062,010-099-04,012-041-20,2,1,2.0
3,083132,174104,010-099-04,012-086-20,2,1,2.0
3,086171,202045,012-057-04,014-135-40,2,1,2.0
3,102215,124228,011-089-10,013-012-20,2,1,2.0
3,102215,124229,011-089-10,013-042-10,2,1,2.0
3,102215,124230,011-089-10,013-036-10,2,1,2.0
3,122060,181149,013-110-20,011-127-00,2,1,2.0
3,174096,181149,013-022-10,011-127-00,2,1,2.0
64,042062,042069,012-055-06,010-075-30,2,1,2.0
82,051262,144059,011-126-00,013-073-10,2,1,2.0
3,012085,143028,015-011-40,013-003-10,2,1,2.0
3,022038,081029,008-053-40,010-109-07,2,1,2.0
3,023081,161045,015-156-30,013-054-20,2,1,2.0
3,081029,133004,010-109-07,012-037-10,2,1,2.0
3,084021,154006,010-102-30,012-109-10,2,1,2.0
23,011127,084027,015-118-30,013-010-20,2,1,2.0
23,018073,084027,015-149-10,013-010-20,2,1,2.0
23,041064,049017,012-024-20,010-082-10,2,1,2.0
23,072094,091016,013-018-40,015-042-10,2,1,2.0
23,176023,202000,012-047-10,014-133-20,2,1,2.0
5,072047,144019,014-121-20,012-050-09,2,1,2.0
5,144019,174037,012-050-09,010-064-00,2,1,2.0
29,051295,132053,013-012-20,011-073-20,2,1,2.0
24,091159,172060,013-044-20,015-060-00,2,1,2.0
3,031155,086090,008-060-10,010-083-07,2,1,2.0
3,032042,042091,012-020-40,010-087-03,2,1,2.0
3,032088,051251,013-089-20,011-102-09,2,1,2.0
3,032088,086099,013-089-20,011-075-10,2,1,2.0
3,032088,086100,013-089-20,011-075-10,2,1,2.0
3,032088,161136,013-089-20,011-075-10,2,1,2.0
3,032111,051008,008-047-20,010-107-20,2,1,2.0
3,051008,102584,010-107-20,012-055-08,2,1,2.0
3,051172,091128,012-059-20,014-018-30,2,1,2.0
3,102584,124200,012-055-08,010-098-20,2,1,2.0
4,018419,123001,014-084-30,012-062-20,2,1,2.0
4,059005,167003,013-011-20,015-018-20,2,1,2.0
4,167003,176016,015-018-20,013-108-30,2,1,2.0
4,042051,084004,010-080-30,012-058-30,2,1,2.0
4,084004,091098,012-058-30,014-096-20,2,1,2.0
4,084004,141054,012-058-30,010-088-20,2,1,2.0
14,041045,084011,011-073-40,013-115-30,2,1,2.0
14,054089,084011,011-056-08,013-115-30,2,1,2.0
14,065008,084011,011-077-40,013-115-30,2,1,2.0
14,071015,084011,011-075-40,013-115-30,2,1,2.0
14,072100,084011,011-048-05,013-115-30,2,1,2.0
14,083117,114017,011-079-20,013-009-20,2,1,2.0
14,084011,084013,013-115-30,011-075-40,2,1,2.0
14,084011,085012,013-115-30,011-075-40,2,1,2.0
14,084011,089006,013-115-30,011-061-20,2,1,2.0
14,084011,145036,013-115-30,011-112-10,2,1,2.0
14,084011,152003,013-115-30,011-061-20,2,1,2.0
14,084011,172147,013-115-30,011-124-10,2,1,2.0
14,101002,114017,011-083-20,013-009-20,2,1,2.0
14,102071,114017,011-079-30,013-009-20,2,1,2.0
14,102074,102210,010-067-05,012-049-06,2,1,2.0
14,102074,102211,010-067-05,012-053-05,2,1,2.0
14,102209,114017,011-083-20,013-009-20,2,1,2.0
14,102209,146087,011-083-20,013-111-10,2,1,2.0
14,102210,102494,012-049-06,010-067-02,2,1,2.0
14,102210,107069,012-049-06,010-069-05,2,1,2.0
14,102210,107072,012-049-06,010-079-08,2,1,2.0
14,102211,102494,012-053-05,010-067-02,2,1,2.0
14,102211,107069,012-053-05,010-069-05,2,1,2.0
14,102211,107072,012-053-05,010-079-08,2,1,2.0
14,102507,144010,010-067-06,012-123-20,2,1,2.0
14,102510,114017,011-085-10,013-009-20,2,1,2.0
14,102510,146087,011-085-10,013-111-10,2,1,2.0
14,103079,114017,011-083-20,013-009-20,2,1,2.0
14,107054,114017,011-073-40,013-009-20,2,1,2.0
14,107061,114017,011-081-20,013-009-20,2,1,2.0
14,107069,144010,010-069-05,012-123-20,2,1,2.0
14,107072,144010,010-079-08,012-123-20,2,1,2.0
14,114017,124211,013-009-20,011-087-20,2,1,2.0
14,114017,133082,013-009-20,011-083-20,2,1,2.0
14,133053,146087,011-087-20,013-111-10,2,1,2.0
14,133082,146087,011-083-20,013-111-10,2,1,2.0
30,012017,091096,015-017-08,013-098-00,2,1,2.0
23,022059,091234,010-104-40,008-074-20,2,1,2.0
23,036006,051109,013-049-09,011-094-20,2,1,2.0
23,091234,163041,008-074-20,010-079-10,2,1,2.0
23,091234,163043,008-074-20,010-079-10,2,1,2.0
7,043035,084005,011-111-00,013-087-30,2,1,2.0
23,031026,042034,011-040-00,013-036-10,2,1,2.0
23,054006,161033,010-079-00,012-002-10,2,1,2.0
23,152033,161033,010-063-10,012-002-10,2,1,2.0
6,083138,133076,010-083-40,012-009-20,2,1,2.0
6,127063,133076,010-070-20,012-009-20,2,1,2.0
6,133076,186141,012-009-20,010-089-05,2,1,2.0
6,133076,191058,012-009-20,010-083-40,2,1,2.0
4,018086,172181,015-133-30,013-009-20,2,1,2.0
3,022047,041086,020-092-10,022-089-00,2,1,2.0
3,023074,103198,012-021-20,010-101-09,2,1,2.0
3,023074,125126,012-021-20,010-100-10,2,1,2.0
3,023074,161019,012-021-20,010-100-10,2,1,2.0
3,031048,086096,014-075-20,012-051-08,2,1,2.0
3,031121,143071,015-153-10,013-057-09,2,1,2.0
3,041005,086096,014-067-00,012-051-08,2,1,2.0
3,051174,084008,012-032-20,010-100-10,2,1,2.0
3,051233,082007,012-124-20,010-100-40,2,1,2.0
3,051233,084007,012-124-20,010-085-40,2,1,2.0
3,051233,084008,012-124-20,010-100-10,2,1,2.0
3,051233,125126,012-124-20,010-100-10,2,1,2.0
3,051233,161019,012-124-20,010-100-10,2,1,2.0
3,082007,086096,010-100-40,012-051-08,2,1,2.0
3,086096,086143,012-051-08,010-081-05,2,1,2.0
3,086096,103198,012-051-08,010-101-09,2,1,2.0
3,086096,125126,012-051-08,010-100-10,2,1,2.0
3,086096,147039,012-051-08,010-079-03,2,1,2.0
3,086096,202016,012-051-08,014-139-10,2,1,2.0
3,095003,143071,015-007-00,013-057-09,2,1,2.0
24,022012,203006,013-046-40,015-111-00,2,1,2.0
24,032007,203006,013-110-40,015-111-00,2,1,2.0
24,091195,167018,013-072-20,015-032-10,2,1,2.0
24,201017,202006,016-147-00,014-133-30,2,1,2.0
24,201017,202047,016-147-00,014-142-00,2,1,2.0
24,031047,072080,016-073-20,014-118-10,2,1,2.0
23,021008,142019,013-113-40,011-048-20,2,1,2.0
23,042001,142011,010-069-00,012-053-01,2,1,2.0
23,051016,142011,014-051-09,012-053-01,2,1,2.0
23,071114,142011,014-024-10,012-053-01,2,1,2.0
23,071114,143019,014-024-10,012-024-09,2,1,2.0
4,084031,106006,011-122-30,013-086-40,2,1,2.0
4,084031,174007,011-122-30,013-034-00,2,1,2.0
3,022146,031060,011-038-20,013-061-30,2,1,2.0
3,023033,112040,010-086-00,012-057-04,2,1,2.0
3,049009,112040,010-125-06,012-057-04,2,1,2.0
3,085023,112040,010-111-06,012-057-04,2,1,2.0
3,103191,112040,010-115-09,012-057-04,2,1,2.0
3,103192,112040,010-117-03,012-057-04,2,1,2.0
3,107085,112040,014-034-08,012-057-04,2,1,2.0
3,107087,112040,014-037-09,012-057-04,2,1,2.0
3,107088,112040,014-020-09,012-057-04,2,1,2.0
3,107096,112040,010-083-09,012-057-04,2,1,2.0
3,112040,125127,012-057-04,010-100-10,2,1,2.0
3,112040,159011,012-057-04,010-093-02,2,1,2.0
3,112040,991028,012-057-04,010-107-20,2,1,2.0
23,036004,041015,012-010-20,014-113-00,2,1,2.0
23,174010,209012,010-108-00,012-095-10,2,1,2.0
30,013020,063014,016-005-09,014-080-40,2,1,2.0
30,013042,063014,016-023-07,014-080-40,2,1,2.0
30,014026,063014,016-003-07,014-080-40,2,1,2.0
24,086005,146043,013-049-10,015-155-00,2,1,2.0
3,022038,131027,008-053-40,010-107-04,2,1,2.0
3,022048,131027,012-069-10,010-107-04,2,1,2.0
3,023079,049040,012-102-10,014-103-00,2,1,2.0
3,023079,125103,012-102-10,010-061-01,2,1,2.0
3,031134,042092,008-080-30,010-063-03,2,1,2.0
3,032097,034052,011-036-10,013-126-10,2,1,2.0
3,032119,042092,012-038-20,010-063-03,2,1,2.0
3,063009,133004,014-046-20,012-037-10,2,1,2.0
3,081027,103193,011-050-06,013-042-09,2,1,2.0
5,016037,096018,016-025-00,018-142-20,2,1,2.0
5,016037,163022,016-025-00,014-041-09,2,1,2.0
5,022154,091035,013-069-30,015-081-00,2,1,2.0
5,032093,091035,013-016-10,015-081-00,2,1,2.0
5,051180,084035,012-015-10,014-058-20,2,1,2.0
5,051180,087002,012-015-10,010-125-30,2,1,2.0
5,051180,133115,012-015-10,010-066-40,2,1,2.0
5,102656,102695,012-071-30,010-111-20,2,1,2.0
5,102695,107122,010-111-20,012-086-20,2,1,2.0
23,051086,051314,012-086-10,014-086-00,2,1,2.0
23,051314,204050,014-086-00,012-001-00,2,1,2.0
23,094001,145010,018-130-00,020-084-00,2,1,2.0
23,142118,174006,013-049-30,015-077-00,2,1,2.0
23,021002,032009,010-073-00,012-007-10,2,1,2.0
23,021002,203026,010-073-00,012-101-00,2,1,2.0
23,032009,202000,012-007-10,014-133-20,2,1,2.0
4,018010,083116,015-026-09,013-083-40,2,1,2.0
4,031158,146027,010-108-40,012-032-40,2,1,2.0
4,083116,091240,013-083-40,011-089-30,2,1,2.0
4,083116,174039,013-083-40,015-147-00,2,1,2.0
7,022095,071124,012-001-30,014-106-10,2,1,2.0
7,043017,091162,012-011-30,014-068-10,2,1,2.0
7,043017,182001,012-011-30,010-063-40,2,1,2.0
7,051026,054024,011-069-30,013-027-40,2,1,2.0
7,065051,112022,014-012-20,012-053-08,2,1,2.0
7,086092,112022,010-113-30,012-053-08,2,1,2.0
7,102545,112022,010-115-10,012-053-08,2,1,2.0
32,021206,142015,008-025-10,010-091-30,2,1,2.0
32,033058,142015,008-025-20,010-091-30,2,1,2.0
32,051094,122017,012-089-00,010-091-30,2,1,2.0
32,051094,133020,012-089-00,010-091-30,2,1,2.0
32,051094,133037,012-089-00,010-083-10,2,1,2.0
32,051094,133041,012-089-00,010-071-20,2,1,2.0
32,051094,164001,012-089-00,010-091-30,2,1,2.0
32,051106,107003,012-071-00,010-071-20,2,1,2.0
3,012063,075009,015-137-30,013-088-30,2,1,2.0
3,022045,089073,013-059-09,011-046-08,2,1,2.0
3,022134,174096,011-073-20,013-022-10,2,1,2.0
3,031048,103141,014-075-20,012-051-05,2,1,2.0
3,031049,087035,014-077-20,012-047-08,2,1,2.0
3,041005,103141,014-067-00,012-051-05,2,1,2.0
3,042091,102214,010-087-03,012-047-07,2,1,2.0
3,049037,161018,011-044-03,013-050-30,2,1,2.0
3,082027,161134,012-053-04,010-105-02,2,1,2.0
3,087035,107097,012-047-08,010-067-03,2,1,2.0
3,087038,174096,011-063-20,013-022-10,2,1,2.0
3,089073,174096,011-046-08,013-022-10,2,1,2.0
3,092121,142044,022-063-00,020-082-20,2,1,2.0
3,094037,145018,013-006-00,011-044-01,2,1,2.0
3,103141,161019,012-051-05,010-100-10,2,1,2.0
3,103141,161117,012-051-05,010-061-09,2,1,2.0
3,103141,202016,012-051-05,014-139-10,2,1,2.0
3,142056,161122,011-052-20,013-117-10,2,1,2.0
3,146094,174096,011-056-03,013-022-10,2,1,2.0
23,023080,034010,015-132-30,013-088-10,2,1,2.0
23,031124,072074,016-097-10,014-007-20,2,1,2.0
23,031124,072075,016-097-10,014-010-10,2,1,2.0
14,031008,102198,010-107-40,012-059-01,2,1,2.0
14,031008,103129,010-107-40,012-047-09,2,1,2.0
14,032030,102198,010-107-40,012-059-01,2,1,2.0
14,032030,103129,010-107-40,012-047-09,2,1,2.0
14,042008,103129,010-085-10,012-047-09,2,1,2.0
14,042024,103132,012-120-20,010-071-03,2,1,2.0
14,042024,115141,012-120-20,010-093-09,2,1,2.0
14,042024,115142,012-120-20,010-069-09,2,1,2.0
14,042025,103132,012-106-20,010-071-03,2,1,2.0
14,042025,115141,012-106-20,010-093-09,2,1,2.0
14,042025,115142,012-106-20,010-069-09,2,1,2.0
14,042026,103132,012-092-20,010-071-03,2,1,2.0
14,042026,115141,012-092-20,010-093-09,2,1,2.0
14,042026,115142,012-092-20,010-069-09,2,1,2.0
14,042027,103132,012-118-10,010-071-03,2,1,2.0
14,042027,115141,012-118-10,010-093-09,2,1,2.0
14,042027,115142,012-118-10,010-069-09,2,1,2.0
14,042028,103132,012-104-20,010-071-03,2,1,2.0
14,042028,115141,012-104-20,010-093-09,2,1,2.0
14,042028,115142,012-104-20,010-069-09,2,1,2.0
14,042029,103132,012-100-20,010-071-03,2,1,2.0
14,042029,115141,012-100-20,010-093-09,2,1,2.0
14,042029,115142,012-100-20,010-069-09,2,1,2.0
14,042030,102198,010-121-40,012-059-01,2,1,2.0
14,042030,103129,010-121-40,012-047-09,2,1,2.0
14,042031,103132,012-027-20,010-071-03,2,1,2.0
14,042031,115141,012-027-20,010-093-09,2,1,2.0
14,042031,115142,012-027-20,010-069-09,2,1,2.0
14,042093,102181,013-005-20,011-081-40,2,1,2.0
14,042093,129058,013-005-20,011-085-10,2,1,2.0
14,042093,129059,013-005-20,011-081-20,2,1,2.0
14,044089,103132,012-123-20,010-071-03,2,1,2.0
14,044089,115141,012-123-20,010-093-09,2,1,2.0
14,044089,115142,012-123-20,010-069-09,2,1,2.0
14,054006,102198,010-118-40,012-059-01,2,1,2.0
14,054006,103129,010-118-40,012-047-09,2,1,2.0
14,054016,102198,010-088-30,012-059-01,2,1,2.0
14,054016,103129,010-088-30,012-047-09,2,1,2.0
14,054020,103129,010-088-30,012-047-09,2,1,2.0
14,061011,103078,010-091-01,012-049-07,2,1,2.0
14,061028,103078,010-091-03,012-049-07,2,1,2.0
14,061042,102198,010-069-08,012-059-01,2,1,2.0
14,061042,103129,010-069-08,012-047-09,2,1,2.0
14,063009,103078,010-083-09,012-049-07,2,1,2.0
14,071062,103129,010-093-00,012-047-09,2,1,2.0
14,074026,102198,010-091-07,012-059-01,2,1,2.0
14,074026,103078,010-091-07,012-049-07,2,1,2.0
14,074026,103129,010-091-07,012-047-09,2,1,2.0
14,074034,103129,010-094-40,012-047-09,2,1,2.0
14,081001,103129,010-070-40,012-047-09,2,1,2.0
14,081002,103129,010-088-30,012-047-09,2,1,2.0
14,081013,103129,010-071-10,012-047-09,2,1,2.0
14,086028,103129,010-117-40,012-047-09,2,1,2.0
14,086029,103129,010-117-40,012-047-09,2,1,2.0
14,086030,103129,010-117-40,012-047-09,2,1,2.0
14,102101,102198,010-085-10,012-059-01,2,1,2.0
14,102101,103129,010-085-10,012-047-09,2,1,2.0
14,102102,102198,010-085-10,012-059-01,2,1,2.0
14,102102,103129,010-085-10,012-047-09,2,1,2.0
14,102104,102198,010-085-10,012-059-01,2,1,2.0
14,102104,103129,010-085-10,012-047-09,2,1,2.0
14,102105,102198,010-085-10,012-059-01,2,1,2.0
14,102105,103129,010-085-10,012-047-09,2,1,2.0
14,102161,102198,010-085-10,012-059-01,2,1,2.0
14,102161,103129,010-085-10,012-047-09,2,1,2.0
14,102162,102198,010-085-10,012-059-01,2,1,2.0
14,102162,103129,010-085-10,012-047-09,2,1,2.0
14,102198,105004,012-059-01,010-085-10,2,1,2.0
14,102198,105005,012-059-01,010-085-10,2,1,2.0
14,102198,106033,012-059-01,010-085-10,2,1,2.0
14,102198,106034,012-059-01,010-085-10,2,1,2.0
14,102198,106298,012-059-01,010-064-20,2,1,2.0
14,102198,109014,012-059-01,010-117-40,2,1,2.0
14,102198,109019,012-059-01,010-085-10,2,1,2.0
14,102198,123079,012-059-01,010-079-03,2,1,2.0
14,102198,133086,012-059-01,010-081-07,2,1,2.0
14,102198,145003,012-059-01,010-085-10,2,1,2.0
14,102198,147004,012-059-01,010-085-10,2,1,2.0
14,102198,147018,012-059-01,010-107-40,2,1,2.0
14,103078,123059,012-049-07,010-089-08,2,1,2.0
14,103078,145081,012-049-07,010-099-30,2,1,2.0
14,103078,146036,012-049-07,010-094-40,2,1,2.0
14,103078,147017,012-049-07,010-099-30,2,1,2.0
14,103129,105004,012-047-09,010-085-10,2,1,2.0
14,103129,105005,012-047-09,010-085-10,2,1,2.0
14,103129,106033,012-047-09,010-085-10,2,1,2.0
14,103129,106034,012-047-09,010-085-10,2,1,2.0
14,103129,107020,012-047-09,010-085-10,2,1,2.0
14,103129,109014,012-047-09,010-117-40,2,1,2.0
14,103129,109019,012-047-09,010-085-10,2,1,2.0
14,103129,109078,012-047-09,010-094-40,2,1,2.0
14,103129,123079,012-047-09,010-079-03,2,1,2.0
14,103129,124216,012-047-09,010-094-40,2,1,2.0
14,103129,133086,012-047-09,010-081-07,2,1,2.0
14,103129,143008,012-047-09,010-118-20,2,1,2.0
14,103129,145003,012-047-09,010-085-10,2,1,2.0
14,103129,145006,012-047-09,010-085-10,2,1,2.0
14,103129,145019,012-047-09,010-085-10,2,1,2.0
14,103129,145020,012-047-09,010-073-40,2,1,2.0
14,103129,147000,012-047-09,010-118-20,2,1,2.0
14,103129,147004,012-047-09,010-085-10,2,1,2.0
14,103129,147018,012-047-09,010-107-40,2,1,2.0
14,103129,154004,012-047-09,010-085-10,2,1,2.0
14,103129,154005,012-047-09,010-085-10,2,1,2.0
14,115141,161031,010-093-09,012-122-20,2,1,2.0
14,115142,161031,010-069-09,012-122-20,2,1,2.0
6,102687,161174,010-077-10,012-116-10,2,1,2.0
23,022018,042049,012-107-10,010-124-40,2,1,2.0
23,033050,129118,011-124-20,013-029-20,2,1,2.0
23,051108,052000,012-081-09,010-069-00,2,1,2.0
24,051085,061000,012-050-08,010-083-30,2,1,2.0
24,051085,134001,012-050-08,010-080-40,2,1,2.0
89,172193,181186,010-078-30,012-130-00,2,1,2.0
4,041037,094084,013-094-00,015-068-00,2,1,2.0
4,018079,071115,016-039-07,014-006-10,2,1,2.0
4,071115,176015,014-006-10,012-005-10,2,1,2.0
3,022035,123011,011-090-30,013-065-30,2,1,2.0
3,022046,083021,010-110-00,012-043-05,2,1,2.0
3,022144,123011,015-109-20,013-065-30,2,1,2.0
3,023025,123011,011-046-40,013-065-30,2,1,2.0
3,049009,083021,010-125-06,012-043-05,2,1,2.0
3,054097,123011,011-069-40,013-065-30,2,1,2.0
3,083021,086138,012-043-05,010-085-03,2,1,2.0
3,083021,096033,012-043-05,014-102-00,2,1,2.0
3,083021,125104,012-043-05,010-061-06,2,1,2.0
3,083021,991028,012-043-05,010-107-20,2,1,2.0
3,123011,152151,013-065-30,011-075-10,2,1,2.0
3,102216,102588,012-053-02,010-117-09,2,1,2.0
3,102216,119003,012-053-02,010-113-04,2,1,2.0
3,102588,103139,010-117-09,012-043-09,2,1,2.0
3,103139,119003,012-043-09,010-113-04,2,1,2.0
3,103139,129047,012-043-09,010-091-08,2,1,2.0
3,103139,161146,012-043-09,010-105-08,2,1,2.0
24,032026,051240,014-044-10,012-033-09,2,1,2.0
23,032004,034003,014-060-10,012-021-20,2,1,2.0
23,032004,036000,014-060-10,012-013-20,2,1,2.0
23,032004,161120,014-060-10,012-020-30,2,1,2.0
23,036004,144024,012-010-20,014-052-10,2,1,2.0
5,084036,144018,010-113-20,012-052-09,2,1,2.0
5,133011,161039,010-066-00,012-069-20,2,1,2.0
5,144018,144054,012-052-09,014-024-07,2,1,2.0
5,161039,174037,012-069-20,010-064-00,2,1,2.0
29,011032,203009,016-113-00,014-055-09,2,1,2.0
29,011032,203016,016-113-00,018-112-00,2,1,2.0
29,032001,152022,011-044-10,013-029-10,2,1,2.0
29,051216,132053,013-120-20,011-073-20,2,1,2.0
24,022027,072042,016-097-40,014-097-20,2,1,2.0
23,051091,051317,013-055-00,011-075-20,2,1,2.0
23,041064,092110,012-024-20,014-044-00,2,1,2.0
23,092068,161183,020-162-00,018-162-00,2,1,2.0
77,071115,084031,013-056-09,011-072-09,2,1,2.0
30,011000,091096,015-034-08,013-098-00,2,1,2.0
30,012025,013020,014-069-30,016-005-09,2,1,2.0
30,012025,013042,014-069-30,016-023-07,2,1,2.0
30,012025,014026,014-069-30,016-003-07,2,1,2.0
7,043047,043048,014-134-40,012-017-40,2,1,2.0
7,043048,102175,012-017-40,010-122-20,2,1,2.0
3,032042,131074,012-020-40,010-107-02,2,1,2.0
3,032119,102586,012-038-20,014-030-07,2,1,2.0
64,022105,023063,010-075-30,012-034-30,2,1,2.0
64,023062,042051,012-004-30,010-083-20,2,1,2.0
64,023062,042052,012-004-30,010-083-20,2,1,2.0
64,023062,042077,012-004-30,010-083-20,2,1,2.0
64,023062,054090,012-004-30,010-099-30,2,1,2.0
64,023062,054091,012-004-30,010-099-30,2,1,2.0
64,023062,054092,012-004-30,010-099-30,2,1,2.0
64,023062,054095,012-004-30,010-105-40,2,1,2.0
64,023062,081043,012-004-30,010-099-30,2,1,2.0
64,023062,145063,012-004-30,010-099-30,2,1,2.0
64,023062,145064,012-004-30,010-115-40,2,1,2.0
64,023062,145074,012-004-30,010-099-30,2,1,2.0
64,023062,145075,012-004-30,010-099-30,2,1,2.0
64,023062,145076,012-004-30,010-099-30,2,1,2.0
64,023062,152096,012-004-30,010-101-30,2,1,2.0
64,023062,152101,012-004-30,010-101-30,2,1,2.0
64,023062,152104,012-004-30,010-101-30,2,1,2.0
64,023062,152105,012-004-30,010-099-30,2,1,2.0
64,023062,152108,012-004-30,010-101-30,2,1,2.0
64,023062,152110,012-004-30,010-115-40,2,1,2.0
64,023062,152111,012-004-30,010-115-40,2,1,2.0
64,023062,152112,012-004-30,010-115-40,2,1,2.0
64,023062,152115,012-004-30,010-115-40,2,1,2.0
64,023062,152118,012-004-30,010-101-30,2,1,2.0
64,023062,152119,012-004-30,010-101-30,2,1,2.0
64,023062,152121,012-004-30,010-101-30,2,1,2.0
64,023062,152122,012-004-30,010-105-40,2,1,2.0
64,023062,152124,012-004-30,010-099-30,2,1,2.0
64,023062,205107,012-004-30,014-038-09,2,1,2.0
64,023063,051082,012-034-30,014-035-09,2,1,2.0
64,023063,142013,012-034-30,010-075-30,2,1,2.0
64,023063,142018,012-034-30,010-083-20,2,1,2.0
64,023063,147023,012-034-30,010-099-30,2,1,2.0
64,023063,152099,012-034-30,010-101-30,2,1,2.0
64,032099,051248,013-013-10,011-094-09,2,1,2.0
64,032099,161059,013-013-10,011-106-10,2,1,2.0
64,033049,042073,012-070-10,010-083-20,2,1,2.0
64,033049,083127,012-070-10,010-099-30,2,1,2.0
64,033049,145077,012-070-10,010-077-30,2,1,2.0
64,033049,152100,012-070-10,010-083-20,2,1,2.0
64,033049,152120,012-070-10,010-075-30,2,1,2.0
64,033049,154018,012-070-10,010-069-10,2,1,2.0
64,042063,091138,010-083-20,012-036-30,2,1,2.0
64,042067,145062,010-083-20,012-042-40,2,1,2.0
64,042067,145078,010-083-20,012-048-08,2,1,2.0
64,042073,051208,010-083-20,012-105-09,2,1,2.0
64,042073,091138,010-083-20,012-036-30,2,1,2.0
64,051082,145062,014-035-09,012-042-40,2,1,2.0
64,051082,145078,014-035-09,012-048-08,2,1,2.0
64,051208,083127,012-105-09,010-099-30,2,1,2.0
64,051208,145077,012-105-09,010-077-30,2,1,2.0
64,051208,152100,012-105-09,010-083-20,2,1,2.0
64,051208,152120,012-105-09,010-075-30,2,1,2.0
64,051208,154018,012-105-09,010-069-10,2,1,2.0
64,052015,145062,010-101-30,012-042-40,2,1,2.0
64,052015,145078,010-101-30,012-048-08,2,1,2.0
64,052015,174072,010-101-30,012-070-00,2,1,2.0
64,054096,145062,010-101-30,012-042-40,2,1,2.0
64,054096,145078,010-101-30,012-048-08,2,1,2.0
64,054096,174072,010-101-30,012-070-00,2,1,2.0
64,087022,206050,013-096-00,015-086-20,2,1,2.0
64,091199,094039,011-097-20,013-077-00,2,1,2.0
64,142013,145062,010-075-30,012-042-40,2,1,2.0
64,142013,145078,010-075-30,012-048-08,2,1,2.0
64,145062,147016,012-042-40,010-099-20,2,1,2.0
64,145062,147024,012-042-40,010-101-30,2,1,2.0
64,145062,147025,012-042-40,010-099-20,2,1,2.0
64,145062,152109,012-042-40,010-115-40,2,1,2.0
64,145078,147016,012-048-08,010-099-20,2,1,2.0
64,145078,147024,012-048-08,010-101-30,2,1,2.0
64,145078,147025,012-048-08,010-099-20,2,1,2.0
64,145078,152109,012-048-08,010-115-40,2,1,2.0
64,147016,174072,010-099-20,012-070-00,2,1,2.0
64,147024,174072,010-101-30,012-070-00,2,1,2.0
64,147025,174072,010-099-20,012-070-00,2,1,2.0
64,152109,174072,010-115-40,012-070-00,2,1,2.0
64,154014,174072,010-075-30,012-070-00,2,1,2.0
64,154024,174072,010-101-30,012-070-00,2,1,2.0
64,174072,184136,012-070-00,010-083-20,2,1,2.0
4,018066,091215,015-022-07,013-091-10,2,1,2.0
4,086095,091090,010-086-30,012-032-00,2,1,2.0
4,087033,161037,011-086-10,013-072-00,2,1,2.0
4,109080,124102,011-097-10,013-032-09,2,1,2.0
24,072027,091135,012-025-40,014-049-00,2,1,2.0
34,051324,091255,014-020-08,012-044-30,2,1,2.0
5,084447,201121,014-142-40,012-084-00,2,1,2.0
3,012029,122002,015-083-10,013-044-20,2,1,2.0
3,126074,143028,011-075-10,013-003-10,2,1,2.0
23,014042,084027,015-068-30,013-010-20,2,1,2.0
23,015171,051241,015-059-30,013-056-09,2,1,2.0
23,042003,043006,012-108-10,014-055-00,2,1,2.0
23,051087,061004,012-001-20,014-054-09,2,1,2.0
23,051100,051241,011-108-09,013-056-09,2,1,2.0
23,061004,142005,014-054-09,012-057-03,2,1,2.0
6,123025,129097,012-058-09,010-070-20,2,1,2.0
6,123025,129098,012-058-09,010-070-20,2,1,2.0
29,123069,203012,012-021-40,014-020-09,2,1,2.0
