segment,sku,sku_name,transaction_count,ubicacion_mode,n_transactions,support,cluster_id,cluster_size,cluster_transaction_count
ALL,152110,JARRON CERAMICA BLANCO/AZUL RAYAS,2,010-115-40,7953,0.0002514774299006664,7,6559,40210
ALL,152111,JARRON CERAMICA BLANCO/AZUL,2,010-115-40,7953,0.0002514774299006664,7,6559,40210
ALL,152112,PORTAVELAS MADERA REDONDO CON ASA CORONA,2,010-115-40,7953,0.0002514774299006664,7,6559,40210
ALL,152115,PORTAVELAS MIMBRE JAULA MINHO CORONA,2,010-115-40,7953,0.0002514774299006664,7,6559,40210
ALL,152121,CESTO MIMBRE AMARILLO Y AZUL CORONA,2,010-099-30,7953,0.0002514774299006664,7,6559,40210
ALL,152122,PORTAVELA BAMBU BLANCO CON ASA CORONA,2,010-105-40,7953,0.0002514774299006664,7,6559,40210
ALL,152124,PORTAVELA BAMBU NATURAL CON ASA,2,010-099-30,7953,0.0002514774299006664,7,6559,40210
ALL,152148,ESPEJO DE PIE NEGRO,2,013-117-00,7953,0.0002514774299006664,7,6559,40210
ALL,152149,ESPEJO REDONDO LUMINOSO,2,010-087-00,7953,0.0002514774299006664,7,6559,40210
ALL,152151,JARRON CRISTAL GRANDE JARDIN ALHAMBRA,2,010-081-10,7953,0.0002514774299006664,7,6559,40210
ALL,152185,TABLA DE SURF CON RODILLO,2,010-103-30,7953,0.0002514774299006664,7,6559,40210
ALL,152188,RELOJ TEMPORIZADOR,2,200-040-00,7953,0.0002514774299006664,7,6559,40210
ALL,154001,ALFOMBRA RECTANGULAR BEIGE VIBRA SALA T,2,013-019-09,7953,0.0002514774299006664,7,6559,40210
ALL,154011,ALFOMBRA REDONDA ROJA MM330,2,010-065-20,7953,0.0002514774299006664,7,6559,40210
ALL,154014,ALFOMBRA TROQ CORONA,2,010-075-30,7953,0.0002514774299006664,7,6559,40210
ALL,154086,ALFOMBRA KEPLAN BEIGE 1M,2,010-106-10,7953,0.0002514774299006664,7,6559,40210
ALL,154087,ALFOMBRA KEPLAN BEIGE 2M,2,012-018-00,7953,0.0002514774299006664,7,6559,40210
ALL,154928,ROLLO GRANDE MOQUETA ROJA,2,022-087-00,7953,0.0002514774299006664,7,6559,40210
ALL,154929,ALFOMBRA AZUL TOUCH 200X290CM,2,013-102-00,7953,0.0002514774299006664,7,6559,40210
ALL,159006,TABLA DE SNOW 3 MODELOS SAN MIGUEL,2,010-068-00,7953,0.0002514774299006664,7,6559,40210
ALL,161034,NEVERA EXPOSITORA PEQUEÑA MAHOU MIXTA,2,010-109-10,7953,0.0002514774299006664,7,6559,40210
ALL,161059,ARCÓN AZUL CORONA,2,011-106-10,7953,0.0002514774299006664,7,6559,40210
ALL,161061,NEVERA EXPOSITORA 100L ROJA,2,010-084-00,7953,0.0002514774299006664,7,6559,40210
ALL,161120,LAVAVAJILLAS AKTIV EL PATIO DE MAHOU,2,013-103-10,7953,0.0002514774299006664,7,6559,40210
ALL,161153,PLANCHA PROFESIONAL JARDIN ALHAMBRA,2,010-063-04,7953,0.0002514774299006664,7,6559,40210
ALL,162039,AURICULARES VIBRA MAHOU,2,010-067-20,7953,0.0002514774299006664,7,6559,40210
ALL,163022,BEER PRINTING,2,010-113-00,7953,0.0002514774299006664,7,6559,40210
ALL,163041,CAMARA DE FOTOS POLAROID GO INSTANT CAME,2,010-079-10,7953,0.0002514774299006664,7,6559,40210
ALL,163043,RECAMBIOS POLAROID COLOR GO FILM 48 INST,2,010-079-10,7953,0.0002514774299006664,7,6559,40210
ALL,164001,POWER BANK ROJA VIBRA  MAHOU,2,010-091-30,7953,0.0002514774299006664,7,6559,40210
ALL,164006,TARJETERO MÓVIL ROJO MAHOU,2,011-098-09,7953,0.0002514774299006664,7,6559,40210
ALL,166004,PEN USB8G ROSA BOTELLA SOLAN LOGO BLANCO,2,010-093-40,7953,0.0002514774299006664,7,6559,40210
ALL,166006,PEN USB ROSABOT.8GB SOLAN LOGO AMARILLO,2,010-086-30,7953,0.0002514774299006664,7,6559,40210
ALL,166040,SENSOR/CONTEO 3D DE PERSONAS JARDIN ALHA,2,200-040-00,7953,0.0002514774299006664,7,6559,40210
ALL,166042,AMPLIFICADOR WIFI EL PATIO,2,200-040-00,7953,0.0002514774299006664,7,6559,40210
ALL,166043,CAJA ACCESORIOS MONTAJE WIFI,2,010-079-20,7953,0.0002514774299006664,7,6559,40210
ALL,167019,BOTELLERO SOLAN (ECESA),2,015-014-20,7953,0.0002514774299006664,7,6559,40210
ALL,168,CJ POST-IR FOROS 2022,2,007-109-00,7953,0.0002514774299006664,7,6559,40210
ALL,172,UD STAND NUEVOS FOROS 2022,2,007-121-00,7953,0.0002514774299006664,7,6559,40210
ALL,172050,EXPOSITOR BOTELLAS 5 UD LOS CERVECISTAS,2,010-070-30,7953,0.0002514774299006664,7,6559,40210
ALL,172090,EXPOSITOR CAJA MADERA MAHOU,2,010-063-10,7953,0.0002514774299006664,7,6559,40210
ALL,172122,EXPOSITOR MADERA LATAS SOLAN,2,010-112-20,7953,0.0002514774299006664,7,6559,40210
ALL,172181,EXPOSITOR DISPLAY FONTEIDE,2,013-009-20,7953,0.0002514774299006664,7,6559,40210
ALL,172187,EXPOSITOR 3 BOTELLAS SANGRIA REPUBLIC,2,012-118-20,7953,0.0002514774299006664,7,6559,40210
ALL,172189,EXPOSITOR 3 BOTELLAS MADERA CORONA,2,010-123-01,7953,0.0002514774299006664,7,6559,40210
ALL,172195,GLORIFICADOR 1BOTELLA FOUNDERS MADERA,2,010-070-20,7953,0.0002514774299006664,7,6559,40210
ALL,173005,POSTE BLANCO CERVEZAS ALHAMBRA,2,019-157-00,7953,0.0002514774299006664,7,6559,40210
ALL,174024,TOTEM MADERA/HIERRO,2,010-096-30,7953,0.0002514774299006664,7,6559,40210
ALL,174039,TOTEM BLANCO DEFENCE Y REPAIR  SOLAN,2,015-147-00,7953,0.0002514774299006664,7,6559,40210
ALL,174057,TOTEM AZULEJO VERDE 60X30X60 2021,2,010-110-20,7953,0.0002514774299006664,7,6559,40210
ALL,174061,TOTEM BLANCO Y BARRO ALHAMBRA 60X30X120,2,012-013-10,7953,0.0002514774299006664,7,6559,40210
ALL,174069,TOTEM RESERVA CON URNA ALHAMBRA,2,010-110-00,7953,0.0002514774299006664,7,6559,40210
ALL,174083,TOTEM JARDIN LOGO M,2,011-077-10,7953,0.0002514774299006664,7,6559,40210
ALL,174084,"TÓTEM REJAS C/RUEDAS MAHOU 0,0 TOSTADA",2,011-121-00,7953,0.0002514774299006664,7,6559,40210
ALL,174104,TOTEM BLANCO BALDAS CELOSIA ALHAMBRA,2,012-086-20,7953,0.0002514774299006664,7,6559,40210
ALL,174111,EXPOSITOR ESTRUCTURA METALICA CARTELES S,2,010-084-10,7953,0.0002514774299006664,7,6559,40210
ALL,174124,TOTEM LUMINOSO TELA Y  METAL DUKI LA DIA,2,010-102-30,7953,0.0002514774299006664,7,6559,40210
ALL,174152,TOTEM METAL ROJO LUMINOSO MAHOU 2025,2,014-138-00,7953,0.0002514774299006664,7,6559,40210
ALL,176014,URNA CON LLAVE  GASTROFESTIVAL MAHOU,2,011-104-10,7953,0.0002514774299006664,7,6559,40210
ALL,178,NEWSLETTERS FINANCIAL CRIME ESPAÑOL,2,007-119-00,7953,0.0002514774299006664,7,6559,40210
ALL,181033,FOAM BOTELLA MAHOU CINCO ESTRELLAS,2,010-130-00,7953,0.0002514774299006664,7,6559,40210
ALL,181091,FOAM CON PEANA MAHOU RESERVA,2,010-107-01,7953,0.0002514774299006664,7,6559,40210
ALL,181117,FOAM LOGO PAJARITA BUDWEISER,2,012-128-00,7953,0.0002514774299006664,7,6559,40210
ALL,181173,FOAM CARTEL TORNEO PADEL FUNDACION 85X60,2,011-075-40,7953,0.0002514774299006664,7,6559,40210
ALL,181186,FOAM NUEVA MAHOU ROSE 110X140CM,2,012-130-00,7953,0.0002514774299006664,7,6559,40210
ALL,181210,FOAM LA VELADA DEL AÑO ENTRADA DOBLE,2,010-090-20,7953,0.0002514774299006664,7,6559,40210
ALL,182001,ROLL UP NEGRO LOS CERVECISTAS,2,010-063-40,7953,0.0002514774299006664,7,6559,40210
ALL,182002,ROLLUP FOODEXPLORERS SANMIGUEL (CAMAZON),2,010-124-20,7953,0.0002514774299006664,7,6559,40210
ALL,182011,ROLL UP,2,010-066-10,7953,0.0002514774299006664,7,6559,40210
ALL,182151,ROLL UP FERIA EMPLEO,2,010-070-40,7953,0.0002514774299006664,7,6559,40210
ALL,183009,PHOTOCALL CÉSPED LOGO M MAHOU,2,200-015-00,7953,0.0002514774299006664,7,6559,40210
ALL,183029,PHOTOCALL BLANCO LA PROHIBIDA,2,019-112-00,7953,0.0002514774299006664,7,6559,40210
ALL,184030,CARTEL ROJO TALLER TIRAJE  MAHOU,2,010-079-10,7953,0.0002514774299006664,7,6559,40210
ALL,184126,CARTEL METACRILATO NÓMADA,2,200-027-00,7953,0.0002514774299006664,7,6559,40210
ALL,184127,CARTEL/POSTIZO PARA EXPOSITOR FOUNDERS,2,010-077-10,7953,0.0002514774299006664,7,6559,40210
ALL,184136,CARTEL CUADRADO DE MADERA CORONA,2,010-083-20,7953,0.0002514774299006664,7,6559,40210
ALL,184179,CARTEL MADERA PORTICO SABOREA SIN PRISA,2,022-076-09,7953,0.0002514774299006664,7,6559,40210
ALL,184195,VINILO NEGRO LOGO BLANCO MOCKTAILS,2,010-084-20,7953,0.0002514774299006664,7,6559,40210
ALL,184198,CARTEL MADERA COLGANTE CORONA CERO,2,010-101-30,7953,0.0002514774299006664,7,6559,40210
ALL,184233,CARTEL PEQUEÑO LOGO DIABLA BLANCO Y NEGR,2,010-063-20,7953,0.0002514774299006664,7,6559,40210
ALL,185014,PLACA ROJA HIJOS DE C.  MAHOU,2,010-081-40,7953,0.0002514774299006664,7,6559,40210
ALL,186060,PEGATINA GUITARRA MAHOU 5 ESTRELLAS,2,010-089-10,7953,0.0002514774299006664,7,6559,40210
ALL,186145,PEGATINA LATA LA DIABLA LOGO BLANCO Y NE,2,010-063-20,7953,0.0002514774299006664,7,6559,40210
ALL,187180,LONA NEGRA BRUTUS CUADRADA,2,010-096-20,7953,0.0002514774299006664,7,6559,40210
ALL,191013,FLYBANNER REDONDO ROJO 3 BT. MAHOU,2,010-080-40,7953,0.0002514774299006664,7,6559,40210
ALL,191055,FLYBANER GLOWY,2,011-048-04,7953,0.0002514774299006664,7,6559,40210
ALL,191060,FLYBANNER FOUNDERS NEGRO,2,010-083-40,7953,0.0002514774299006664,7,6559,40210
ALL,191061,LONA BANDERIN FLYBANNER FOUNDERS 240X64,2,010-083-40,7953,0.0002514774299006664,7,6559,40210
ALL,191062,FLYBANNER GRIS MAHOU DESDE1890 65X360CM,2,010-065-40,7953,0.0002514774299006664,7,6559,40210
ALL,192038,BOTELLA  HINCHABLE AZUL 0.5L SOLAN,2,010-090-30,7953,0.0002514774299006664,7,6559,40210
ALL,201015,LATERAL CARPA BLANCA CERVEZAS  ALHAMBRA,2,012-039-09,7953,0.0002514774299006664,7,6559,40210
ALL,201019,CARPA 3X3 m ROSA LOGO BLANCO SOLAN,2,015-092-00,7953,0.0002514774299006664,7,6559,40210
ALL,201116,CARPA BLANCA NOMADA BREWING 2022,2,012-122-00,7953,0.0002514774299006664,7,6559,40210
ALL,201118,CARPA IMPERMEABLE JARDIN ALHAMBRA,2,010-097-30,7953,0.0002514774299006664,7,6559,40210
ALL,202038,SOMBRILLA BEIGE ECOLÓGICA ALHAMBRA,2,013-099-00,7953,0.0002514774299006664,7,6559,40210
ALL,202056,SOMBRILLA CORONA 2022 LOGO PQÑ CENTRAL,2,013-009-00,7953,0.0002514774299006664,7,6559,40210
ALL,202058,SOMBRILLA NEGRA MAHOU LOGO M 2.67MTR,2,018-092-00,7953,0.0002514774299006664,7,6559,40210
ALL,202072,SOMBRILLA BEIGE LOGO NEGRO MAHOU EVENTOS,2,012-018-00,7953,0.0002514774299006664,7,6559,40210
ALL,202073,SOMBRILLA DE PLAYA SAN MIGUEL VERDE CON,2,008-044-10,7953,0.0002514774299006664,7,6559,40210
ALL,203023,VALLA PUBLICITARIA VERDE SAN MIGUEL,2,015-119-00,7953,0.0002514774299006664,7,6559,40210
ALL,203028,SEPARADOR TERRAZA METÁLICO MAHOU,2,020-126-00,7953,0.0002514774299006664,7,6559,40210
ALL,203069,MODULO VALLA OSCURA JARDIN JARDIN  2021,2,019-093-30,7953,0.0002514774299006664,7,6559,40210
ALL,203075,"VALLA/TOBLERONE TOSTA 0,0 MAGNA",2,012-115-09,7953,0.0002514774299006664,7,6559,40210
ALL,204049,BASE SOMBRILLA RENDONDA PIEDRECITAS,2,016-029-00,7953,0.0002514774299006664,7,6559,40210
ALL,204087,BASE SOMBRILLA MARRÓN NUEVA,2,015-102-00,7953,0.0002514774299006664,7,6559,40210
ALL,205027,LUMINOSO DE ESTRUCTURA MENTORING,2,013-012-10,7953,0.0002514774299006664,7,6559,40210
ALL,205046,ESTRUCTURA ESCENARIO PLANTA CORONA,2,200-005-00,7953,0.0002514774299006664,7,6559,40210
ALL,205177,LONA LATERAL CARPA BLANCA NOMADA 3X1MTR,2,013-024-09,7953,0.0002514774299006664,7,6559,40210
ALL,205183,ESTRUCTURA LAMPARA DE PIE JARDIN ALHA,2,021-075-00,7953,0.0002514774299006664,7,6559,40210
ALL,205185,LONA LATERAL CARPA NOMADA BLANCO 3X2,2,010-077-10,7953,0.0002514774299006664,7,6559,40210
ALL,205189,ESTRUCTURA PERGOLA JARDIN  ALHAMBRA 2022,2,200-020-00,7953,0.0002514774299006664,7,6559,40210
ALL,205226,PISCINA DE BOLAS SAN MIGUEL,2,009-100-30,7953,0.0002514774299006664,7,6559,40210
ALL,205235,GREED PARA COLGAR NEÓN,2,200-040-00,7953,0.0002514774299006664,7,6559,40210
ALL,206028,PALET TARIMA MADERA ESCENARIO CORONA 2B,2,200-004-00,7953,0.0002514774299006664,7,6559,40210
ALL,2064206,CUBETA,2,006-005-30,7953,0.0002514774299006664,7,6559,40210
ALL,2064270,SEPARADOR CORTO CUB,2,006-003-00,7953,0.0002514774299006664,7,6559,40210
ALL,2064271,SEPARADOR LARGO CUB,2,006-003-00,7953,0.0002514774299006664,7,6559,40210
ALL,209005,ESTUFA DE EXTERIORES TECNA,2,009-033-00,7953,0.0002514774299006664,7,6559,40210
ALL,209020,COLUMPIO BAMBU 2 PLAZAS CORONA,2,019-105-30,7953,0.0002514774299006664,7,6559,40210
ALL,209022,PALET TELAS Y MOQUETA NEGRA,2,009-015-40,7953,0.0002514774299006664,7,6559,40210
ALL,991038,PINZA MADERA BAMBÚ (CAMAZON),2,010-124-20,7953,0.0002514774299006664,7,6559,40210
ALL,991103,LAVABO MADERA BLANCO EL PATIO DE MAHOU,2,012-110-30,7953,0.0002514774299006664,7,6559,40210
ALL,991107,GEL HIDROALCOHOLICO 5 LITROS JARDIN ALH,2,011-089-10,7953,0.0002514774299006664,7,6559,40210
ALL,991111,PALE MADERAS VARIOS CASA CORONA P.T.,2,019-123-10,7953,0.0002514774299006664,7,6559,40210
ALL,LPAZ054,SABANA BLANCA,2,006-045-20,7953,0.0002514774299006664,7,6559,40210
ALL,LPAZ061,SABANA BLANCA,2,006-019-10,7953,0.0002514774299006664,7,6559,40210
ALL,MHP0103,CAJONERA 4 CAJONES HAYA,2,007-049-10,7953,0.0002514774299006664,7,6559,40210
ALL,MHP0104,ARMARIO MADERA Y CRISTAL NEGRO DESPACH 1,2,008-041-00,7953,0.0002514774299006664,7,6559,40210
ALL,MHP0118,ARMARIO CEREZO 2 PUERTAS 2 M,2,008-031-00,7953,0.0002514774299006664,7,6559,40210
ALL,MHP0136,CAJONERA COLOR ACACIA,2,007-057-10,7953,0.0002514774299006664,7,6559,40210
ALL,MHP0202,MESA HAYA ALA IZQUIERDA SIN CAJONERA,2,008-017-00,7953,0.0002514774299006664,7,6559,40210
ALL,MHP0203,MESA HAYA ALA DERECHA SIN CAJONERA,2,007-044-00,7953,0.0002514774299006664,7,6559,40210
ALL,MHP0319,BANCADA 4 ASIENTO MARRON,2,008-046-00,7953,0.0002514774299006664,7,6559,40210
ALL,TPA1422,GUANTE NITRILO S/POLVO T/GRANDE NO ESTER,2,006-038-20,7953,0.0002514774299006664,7,6559,40210
ALL,TPA1569,GUANTE NITRILO S/POLVO T/MEDIANA NO ESTE,2,006-072-20,7953,0.0002514774299006664,7,6559,40210
ALL,0105001,VINILO 700M (0105001240),1,006-003-00,7953,0.0001257387149503332,7,6559,40210
ALL,011033,CERVEZA 1L MAHOU CLASICA PACK 6UNDS,1,015-002-07,7953,0.0001257387149503332,7,6559,40210
ALL,011100,CERVEZA 33CL MAHOU INTERNACIONAL,1,019-127-30,7953,0.0001257387149503332,7,6559,40210
ALL,011102,CERVEZA MAESTRA 25CL DOBLE LUPULO,1,015-002-09,7953,0.0001257387149503332,7,6559,40210
ALL,011109,MAHOU 5 ESTRELLAS SOBRANTE EVENTOS,1,015-121-30,7953,0.0001257387149503332,7,6559,40210
ALL,011111,TERCIO COMPETIR PARA SUPERARNOS,1,015-105-10,7953,0.0001257387149503332,7,6559,40210
ALL,011124,CERVEZA 33CL MAHOU EDICIÓN ESPECIAL REAL,1,020-100-10,7953,0.0001257387149503332,7,6559,40210
ALL,012003,CERVEZA 70CL ALHAMBRA VERDE 1925,1,015-003-10,7953,0.0001257387149503332,7,6559,40210
ALL,012011,CERVEZA 25CL RADLER SAN MIGUEL,1,015-006-08,7953,0.0001257387149503332,7,6559,40210
ALL,012028,CERVEZA 33CL MANILA SAN MIGUEL,1,015-040-08,7953,0.0001257387149503332,7,6559,40210
ALL,012034,"CERVEZA 25CL 0,0 SAN MIGUEL",1,015-039-07,7953,0.0001257387149503332,7,6559,40210
ALL,012044,CERVEZA 33CL ALHAMBRA 1925 (PACK12),1,015-031-09,7953,0.0001257387149503332,7,6559,40210
ALL,012059,CERVEZA 33CL ALHAMBRA RESERVA 1925 LAURA,1,015-025-10,7953,0.0001257387149503332,7,6559,40210
ALL,012073,CERVEZA 25CL SAN MIGUEL MAGNA RUBIA  PAC,1,019-123-40,7953,0.0001257387149503332,7,6559,40210
ALL,012074,"PACK LATA SAN MIGUEL MAGNA TOSTADA 0,0",1,015-030-08,7953,0.0001257387149503332,7,6559,40210
ALL,012082,CERVEZA ALHAMBRA VERDE RESERVA 1925 33CL,1,015-045-10,7953,0.0001257387149503332,7,6559,40210
ALL,012084,CERVEZA SAN MIGUEL ESPECIAL 25CL (PACK 2,1,015-071-40,7953,0.0001257387149503332,7,6559,40210
ALL,013019,CERVEZA 33CL HOEGAARDEN,1,015-034-07,7953,0.0001257387149503332,7,6559,40210
ALL,013022,"CERVEZA 50CL FRANZISKANER 0,0",1,015-031-08,7953,0.0001257387149503332,7,6559,40210
ALL,013026,CERVEZA 21CL. CORONA CAJA 4PACK DE 6,1,019-096-10,7953,0.0001257387149503332,7,6559,40210
ALL,013048,CERVEZA 33CL CALIFA MORENA AMBER ALE,1,011-092-09,7953,0.0001257387149503332,7,6559,40210
ALL,013049,CERVEZA ARTESANA 33CL JUDERÍA IPA,1,011-092-09,7953,0.0001257387149503332,7,6559,40210
ALL,013050,CERVEZA ARTESANA 33CL LUPULHADA ALE,1,011-092-09,7953,0.0001257387149503332,7,6559,40210
ALL,013051,CERVEZA 33CL CALIFA RUBIA BLONDE ALE,1,011-092-09,7953,0.0001257387149503332,7,6559,40210
ALL,013052,CERVEZA 33CL MIAMI PALE ALE BISCAINE BAY,1,011-092-09,7953,0.0001257387149503332,7,6559,40210
ALL,013053,CERVEZA 33CL JUDERIA PILSNER CORDOBA,1,011-092-09,7953,0.0001257387149503332,7,6559,40210
ALL,013055,CERVEZA 33CL MUSTACHE LAGER,1,011-092-09,7953,0.0001257387149503332,7,6559,40210
ALL,013057,CERVEZA 33CL ROSAS DE MÁLAGA,1,011-092-09,7953,0.0001257387149503332,7,6559,40210
ALL,013058,CERVEZA33CL CALIFA TRIGO LIMPIO WEISBIER,1,011-092-09,7953,0.0001257387149503332,7,6559,40210
ALL,013059,CERVEZA 33CL CALIFA IPA,1,011-092-09,7953,0.0001257387149503332,7,6559,40210
ALL,013063,"CERVEZA 0,5L KONIG LUDWIG HELL WEISBIER",1,015-055-09,7953,0.0001257387149503332,7,6559,40210
ALL,013066,CERVEZA 33CL NOMADA MARABUNTA,1,015-034-08,7953,0.0001257387149503332,7,6559,40210
ALL,013067,CERVEZA 33CL NOMADA REVONTULET,1,015-037-08,7953,0.0001257387149503332,7,6559,40210
ALL,013084,CERVEZA 33CL NOMADA BREWING NATUREPILS,1,016-029-09,7953,0.0001257387149503332,7,6559,40210
ALL,013085,SPATEN MUNICH 55CL,1,016-025-07,7953,0.0001257387149503332,7,6559,40210
ALL,013088,CERVEZA 33CLFOUNDERS KBS,1,015-040-10,7953,0.0001257387149503332,7,6559,40210
ALL,013089,"FOUNDERS CENTENNIAL IPA 35,5CL",1,015-035-07,7953,0.0001257387149503332,7,6559,40210
ALL,013094,CERVEZA CORONA 33CL PACK 24,1,015-037-20,7953,0.0001257387149503332,7,6559,40210
ALL,014001,"CERVEZA 25CL 0,0 SAN MIGUEL",1,015-045-09,7953,0.0001257387149503332,7,6559,40210
ALL,014015,CERVEZA 25CL PACK  6 UDS. SIN MAHOU (965,1,015-015-40,7953,0.0001257387149503332,7,6559,40210
ALL,014016,CERVEZA 33CL MAHOU SIN,1,016-007-00,7953,0.0001257387149503332,7,6559,40210
ALL,015001,LATA 33CL SIN ESPECIAL  ALHAMBRA,1,015-025-09,7953,0.0001257387149503332,7,6559,40210
ALL,015014,LATA 33CL SAN MIGUEL RADLER  (PACK 8 UD),1,015-048-07,7953,0.0001257387149503332,7,6559,40210
ALL,015121,BATA PROTECCION TEJIDO SIN TEJER T/UNICA,1,006-054-00,7953,0.0001257387149503332,7,6559,40210
ALL,015152,LATA 33CL CERVEZA LA PROHIBIDA CIDER,1,015-021-08,7953,0.0001257387149503332,7,6559,40210
ALL,015154,LATA 33CL CERVEZA MAHOU CLASICA,1,015-016-07,7953,0.0001257387149503332,7,6559,40210
ALL,015159,CERVEZA LATA40CL NOMADA SUPERHEAVY DIPA,1,011-092-09,7953,0.0001257387149503332,7,6559,40210
ALL,015162,CERVEZA LATA 40CL NOMADA RAW CARROT,1,011-092-09,7953,0.0001257387149503332,7,6559,40210
ALL,015163,CERVEZA LATA 40CL NOMADA RAW TZATZIKI,1,011-092-09,7953,0.0001257387149503332,7,6559,40210
ALL,015174,LATA 33CL CERVEZA SAN MIGUEL MAGNA PACK,1,015-037-30,7953,0.0001257387149503332,7,6559,40210
ALL,015177,LATA 50CL MAHOU 5 ESTRELLAS NUEVA IMAGEN,1,019-148-40,7953,0.0001257387149503332,7,6559,40210
ALL,016002,BARRIL 30L ALHAMBRA ESPECIAL SIN,1,019-103-30,7953,0.0001257387149503332,7,6559,40210
ALL,016007,BARRIL 20L ALHAMBRA ROJA,1,015-009-20,7953,0.0001257387149503332,7,6559,40210
ALL,016013,BARRIL 20L MAHOU SIN (2333),1,015-013-00,7953,0.0001257387149503332,7,6559,40210
ALL,016028,BARRIL 20L MAHOU VACIO,1,020-073-10,7953,0.0001257387149503332,7,6559,40210
ALL,016046,BARRIL 30L BUDWEISER,1,015-013-00,7953,0.0001257387149503332,7,6559,40210
ALL,016049,BARRIL 10L SAN MIGUEL ESPECIAL PLÁSTICO,1,015-033-10,7953,0.0001257387149503332,7,6559,40210
ALL,016061,BARRIL 30L ALHAMBRA RESERVA 1925,1,016-003-10,7953,0.0001257387149503332,7,6559,40210
ALL,016066,BARRIL 30L MONTXO KALIMOTXO,1,015-040-20,7953,0.0001257387149503332,7,6559,40210
ALL,017015,REFRESCO 33CL MIWI KOMBUCHA FRESH MOJITO,1,011-092-09,7953,0.0001257387149503332,7,6559,40210
ALL,018006,AGUA PLÁSTICO 2L SOLAN,1,016-009-08,7953,0.0001257387149503332,7,6559,40210
ALL,018008,AGUA 1L ROSA CRISTAL REFLEJO DE UN COMP,1,015-161-40,7953,0.0001257387149503332,7,6559,40210
ALL,018009,AGUA 50CL PACK6 SIERRA NATURA C/GAS,1,016-043-09,7953,0.0001257387149503332,7,6559,40210
ALL,018069,AGUA 5L SIERRA DE JAÉN,1,014-028-08,7953,0.0001257387149503332,7,6559,40210
ALL,018077,AGUA 70CL BOTELLA CRISTAL 100%REC SOLAN,1,015-079-20,7953,0.0001257387149503332,7,6559,40210
ALL,018395,BATA RESISTENTE A LIQUIDOS TALLA L,1,009-020-10,7953,0.0001257387149503332,7,6559,40210
ALL,018424,AGUA 50CL SOLAN PLASTICO PACK 6 UNIDADES,1,200-040-00,7953,0.0001257387149503332,7,6559,40210
ALL,019010,TAPÓN AZUL METACRILATO SOLAN,1,010-084-10,7953,0.0001257387149503332,7,6559,40210
ALL,019034,PAQUETE CHUCHERIAS EVENTO MAHOU ROSE,1,200-040-00,7953,0.0001257387149503332,7,6559,40210
ALL,019041,PROTOTIPO PROYECTO MAC2 CHAPA MAHOU,1,200-034-00,7953,0.0001257387149503332,7,6559,40210
ALL,019042,PROTOTIPO PROYECTO MAC2 CHAPA AZUL,1,200-035-00,7953,0.0001257387149503332,7,6559,40210
ALL,019043,PROTOTIPO PROYECTO MAC2 CHAPA PLATA,1,200-036-00,7953,0.0001257387149503332,7,6559,40210
ALL,019052,PROTOTIPO CHARLIZE SF1,1,015-002-08,7953,0.0001257387149503332,7,6559,40210
ALL,019053,PROTOTIPO CHARLIZE SF2,1,015-002-07,7953,0.0001257387149503332,7,6559,40210
ALL,019058,GRIFO 3 TIRADORES,1,014-055-09,7953,0.0001257387149503332,7,6559,40210
ALL,019075,PROTOTIPO CERVEZA CHAPA BLANCA (PANTONE,1,020-105-30,7953,0.0001257387149503332,7,6559,40210
ALL,019077,PROTOTIPO KALIMOTXO 33CL,1,020-103-30,7953,0.0001257387149503332,7,6559,40210
ALL,019078,CAJA MANIPULADA MIWI KOMBUCHA GINGER Y L,1,200-040-00,7953,0.0001257387149503332,7,6559,40210
ALL,019400,BATA REUTILIZABLE T/UNICA,1,007-098-00,7953,0.0001257387149503332,7,6559,40210
ALL,019440,CERVEZA SAN MIGUEL 33CL SURCANDO EL MUN,1,015-018-07,7953,0.0001257387149503332,7,6559,40210
ALL,019441,ESTUCHE TUBO/CILINDRO CARTON CERVEZA SAN,1,018-150-10,7953,0.0001257387149503332,7,6559,40210
ALL,021001,MESA PLÁSTICO 80x76 TERRAZA 5E MAHOU,1,015-060-40,7953,0.0001257387149503332,7,6559,40210
ALL,021004,MESA PLÁSTICO CINE DE VERANO,1,010-117-20,7953,0.0001257387149503332,7,6559,40210
ALL,021006,MESA MADERA 60x60 BARRIL PABLO NOGUEIRA,1,012-106-10,7953,0.0001257387149503332,7,6559,40210
ALL,021012,MESA MADERA 79x105 cm REDONDAGRIMBERGEN,1,014-070-40,7953,0.0001257387149503332,7,6559,40210
ALL,021016,MESA  BARRIL MODERNA  MAHOU,1,013-085-30,7953,0.0001257387149503332,7,6559,40210
ALL,021018,MESA 75X75CM BARRIL PROHIBIDA,1,011-110-10,7953,0.0001257387149503332,7,6559,40210
ALL,021020,MESA TAPA MADERA  80X80 CM REDONDA NEGRA,1,012-124-20,7953,0.0001257387149503332,7,6559,40210
ALL,021032,MESA REDONDA PEGABLE VERDE TILO,1,010-077-30,7953,0.0001257387149503332,7,6559,40210
ALL,021035,MESA ALTA REDONDA BLANCA PATA CROMADA,1,011-120-30,7953,0.0001257387149503332,7,6559,40210
ALL,021047,MESA REDONDA VINTAGE BLANCA,1,010-090-00,7953,0.0001257387149503332,7,6559,40210
ALL,021048,MESA BAJA REDONDA NEGRA METALICA,1,010-082-40,7953,0.0001257387149503332,7,6559,40210
